Date,RI_market
2020-09-07,13374.82
2020-09-08,12824.68
2020-09-09,13172.36
2020-09-10,12910.55
2020-09-11,12832.47
2020-09-14,13074.11
2020-09-15,13233.37
2020-09-16,13068.11
2020-09-17,12902.36
2020-09-18,12764.19
2020-09-21,12748.25
2020-09-22,12966.99
2020-09-23,12575.99
2020-09-24,12622.58
2020-09-25,12907.99
2020-09-28,13149.24
2020-09-29,13111.87
2020-09-30,13209.2
2020-10-01,13398.72
2020-10-02,13101.27
2020-10-05,13405.86
2020-10-06,13196.28
2020-10-07,13444.71
2020-10-08,13511.71
2020-10-09,13699.8
2020-10-12,14050.36
2020-10-13,14035.76
2020-10-14,13923.19
2020-10-15,13858.34
2020-10-16,13808.28
2020-10-19,13580.34
2020-10-20,13624.71
2020-10-21,13587.11
2020-10-22,13612.35
2020-10-23,13662.42
2020-10-26,13438.52
2020-10-27,13524.2
2020-10-28,13019.64
2020-10-29,13234.57
2020-10-30,12910.81
2020-11-02,12965.37
2020-11-03,13205.53
2020-11-04,13714.62
2020-11-05,14071.34
2020-11-06,14079.19
2020-11-09,13865.07
2020-11-10,13676.36
2020-11-11,13951.66
2020-11-12,13860.89
2020-11-13,14003.99
2020-11-16,14116.28
2020-11-17,14087.13
2020-11-18,13975.37
2020-11-19,14097.71
2020-11-20,14038.94
2020-11-23,14070.34
2020-11-24,14255.35
2020-11-25,14323.34
2020-11-26,14323.34
2020-11-27,14455.83
2020-11-30,14447.9
2020-12-01,14633.36
2020-12-02,14627.14
2020-12-03,14661.74
2020-12-04,14764.89
2020-12-07,14830.95
2020-12-08,14905.53
2020-12-09,14616.96
2020-12-10,14696.69
2020-12-11,14663.66
2020-12-14,14738.62
2020-12-15,14922.48
2020-12-16,14997.31
2020-12-17,15123.91
2020-12-18,15114.33
2020-12-21,15098.8
2020-12-22,15176.64
2020-12-23,15133.08
2020-12-24,15173.01
2020-12-25,15173.01
2020-12-28,15285.21
2020-12-29,15226.94
2020-12-30,15251.23
2020-12-31,15272.97
2021-01-01,15272.97
2021-01-04,15049.22
2021-01-05,15192.85
2021-01-06,15100.21
2021-01-07,15487.69
2021-01-08,15647.27
2021-01-11,15451.07
2021-01-12,15493.75
2021-01-13,15560.73
2021-01-14,15541.48
2021-01-15,15406.2
2021-01-18,15406.2
2021-01-19,15641.68
2021-01-20,15949.92
2021-01-21,16037.26
2021-01-22,16051.72
2021-01-25,16161.86
2021-01-26,16150.11
2021-01-27,15728.79
2021-01-28,15807.95
2021-01-29,15493.14
2021-02-01,15887.59
2021-02-02,16135.91
2021-02-03,16133.31
2021-02-04,16332.98
2021-02-05,16428.85
2021-02-08,16584.72
2021-02-09,16608.93
2021-02-10,16567.29
2021-02-11,16631.57
2021-02-12,16714.39
2021-02-15,16714.39
2021-02-16,16657.54
2021-02-17,16564.11
2021-02-18,16445.82
2021-02-19,16456.86
2021-02-22,16051.97
2021-02-23,15971.68
2021-02-24,16129.38
2021-02-25,15562.72
2021-02-26,15649.72
2021-03-01,16120.06
2021-03-02,15847.25
2021-03-03,15419.59
2021-03-04,15095.52
2021-03-05,15329.28
2021-03-08,14960.54
2021-03-09,15512.39
2021-03-10,15506.49
2021-03-11,15898.93
2021-03-12,15806.86
2021-03-15,15973.14
2021-03-16,15987.53
2021-03-17,16051.35
2021-03-18,15565.93
2021-03-19,15684.69
2021-03-22,15877.35
2021-03-23,15699.62
2021-03-24,15384.19
2021-03-25,15403.42
2021-03-26,15594.59
2021-03-29,15500.74
2021-03-30,15484.66
2021-03-31,15724.09
2021-04-01,16000.98
2021-04-02,16000.98
2021-04-05,16269.92
2021-04-06,16262.23
2021-04-07,16250.91
2021-04-08,16417.81
2021-04-09,16502.14
2021-04-12,16442.58
2021-04-13,16616.04
2021-04-14,16452.2
2021-04-15,16667.02
2021-04-16,16683.18
2021-04-19,16519.85
2021-04-20,16367.3
2021-04-21,16561.95
2021-04-22,16405.5
2021-04-23,16641.21
2021-04-26,16786.04
2021-04-27,16728.4
2021-04-28,16681.88
2021-04-29,16719.83
2021-04-30,16578.46
2021-05-03,16498.67
2021-05-04,16188.06
2021-05-05,16127.49
2021-05-06,16188.62
2021-05-07,16333.56
2021-05-10,15917.52
2021-05-11,15903.24
2021-05-12,15478.89
2021-05-13,15590.71
2021-05-14,15954.06
2021-05-17,15893.68
2021-05-18,15804.32
2021-05-19,15803.06
2021-05-20,16083.92
2021-05-21,16007.22
2021-05-24,16233.28
2021-05-25,16228.58
2021-05-26,16324.79
2021-05-27,16323.82
2021-05-28,16339.43
2021-05-31,16339.43
2021-06-01,16324.93
2021-06-02,16349.35
2021-06-03,16182.17
2021-06-04,16419.92
2021-06-07,16499.98
2021-06-08,16551.41
2021-06-09,16536.11
2021-06-10,16665.89
2021-06-11,16724.3
2021-06-14,16850.41
2021-06-15,16730.2
2021-06-16,16690.97
2021-06-17,16835.69
2021-06-18,16680.06
2021-06-21,16813.27
2021-06-22,16946.19
2021-06-23,16968.18
2021-06-24,17084.92
2021-06-25,17073.91
2021-06-28,17240.51
2021-06-29,17274.37
2021-06-30,17245.62
2021-07-01,17267.55
2021-07-02,17407.82
2021-07-05,17407.82
2021-07-06,17437.59
2021-07-07,17439.29
2021-07-08,17314.25
2021-07-09,17483.45
2021-07-12,17520.72
2021-07-13,17454.63
2021-07-14,17415.76
2021-07-15,17294.71
2021-07-16,17156.89
2021-07-19,16975.84
2021-07-20,17242.1
2021-07-21,17400.37
2021-07-22,17463.02
2021-07-23,17644.99
2021-07-26,17649.54
2021-07-27,17435.32
2021-07-28,17556.63
2021-07-29,17575.9
2021-07-30,17450.67
2021-08-02,17460.68
2021-08-03,17556.12
2021-08-04,17579.09
2021-08-05,17716.56
2021-08-06,17648.77
2021-08-09,17678.21
2021-08-10,17592.53
2021-08-11,17565.81
2021-08-12,17627.72
2021-08-13,17635.85
2021-08-16,17602.13
2021-08-17,17438.72
2021-08-18,17286.87
2021-08-19,17306.85
2021-08-20,17512.81
2021-08-23,17784.31
2021-08-24,17876.19
2021-08-25,17902.65
2021-08-26,17788.55
2021-08-27,18007.24
2021-08-30,18169.9
2021-08-31,18163.09
2021-09-01,18223.37
2021-09-02,18250.61
2021-09-03,18289.36
2021-09-06,18289.36
2021-09-07,18302.26
2021-09-08,18197.9
2021-09-09,18153.32
2021-09-10,17995.29
2021-09-13,17983.54
2021-09-14,17904.47
2021-09-15,18051.98
2021-09-16,18076.48
2021-09-17,17912.32
2021-09-20,17519.45
2021-09-21,17559.35
2021-09-22,17738.53
2021-09-23,17923.67
2021-09-24,17918.33
2021-09-27,17825.94
2021-09-28,17321.91
2021-09-29,17282.01
2021-09-30,17206.34
2021-10-01,17347.01
2021-10-04,16977.59
2021-10-05,17190.85
2021-10-06,17271.94
2021-10-07,17453.41
2021-10-08,17364.75
2021-10-11,17253.59
2021-10-12,17229.47
2021-10-13,17355.38
2021-10-14,17655.34
2021-10-15,17743.38
2021-10-18,17891.64
2021-10-19,18019.41
2021-10-20,18010.6
2021-10-21,18122.66
2021-10-22,17973.25
2021-10-25,18135.96
2021-10-26,18146.7
2021-10-27,18146.84
2021-10-28,18400.15
2021-10-29,18461.29
2021-11-01,18577.48
2021-11-02,18641.6
2021-11-03,18834.58
2021-11-04,18989.15
2021-11-05,19029.24
2021-11-08,19042.19
2021-11-09,18928.67
2021-11-10,18615.34
2021-11-11,18712.54
2021-11-12,18900.18
2021-11-15,18893.03
2021-11-16,19036.26
2021-11-17,18977.43
2021-11-18,19064.3
2021-11-19,19140.41
2021-11-22,18899.01
2021-11-23,18804.22
2021-11-24,18888.44
2021-11-25,18888.44
2021-11-26,18467.03
2021-11-29,18814.52
2021-11-30,18522.92
2021-12-01,18185.49
2021-12-02,18338.87
2021-12-03,17986.22
2021-12-06,18152.95
2021-12-07,18703.57
2021-12-08,18823.14
2021-12-09,18502.5
2021-12-10,18637.54
2021-12-13,18378.41
2021-12-14,18170.66
2021-12-15,18562.13
2021-12-16,18103.09
2021-12-17,18090.39
2021-12-20,17865.38
2021-12-21,18296.4
2021-12-22,18512.05
2021-12-23,18668.97
2021-12-24,18668.97
2021-12-27,18928.85
2021-12-28,18822.09
2021-12-29,18803.6
2021-12-30,18775.13
2021-12-31,18660.07
2022-01-03,18884.1
2022-01-04,18635.54
2022-01-05,18012.43
2022-01-06,17989.57
2022-01-07,17816.8
2022-01-10,17825.06
2022-01-11,18076.32
2022-01-12,18118.02
2022-01-13,17662.93
2022-01-14,17766.64
2022-01-17,17766.64
2022-01-18,17305.18
2022-01-19,17106.39
2022-01-20,16884.3
2022-01-21,16425.0
2022-01-24,16527.84
2022-01-25,16151.09
2022-01-26,16154.46
2022-01-27,15928.64
2022-01-28,16428.27
2022-01-31,16988.31
2022-02-01,17115.07
2022-02-02,17200.48
2022-02-03,16558.13
2022-02-04,16823.67
2022-02-07,16725.51
2022-02-08,16938.92
2022-02-09,17292.45
2022-02-10,16929.47
2022-02-11,16458.86
2022-02-14,16459.68
2022-02-15,16876.03
2022-02-16,16860.79
2022-02-17,16375.12
2022-02-18,16174.03
2022-02-21,16174.03
2022-02-22,15975.36
2022-02-23,15564.77
2022-02-24,16087.0
2022-02-25,16351.25
2022-02-28,16419.26
2022-03-01,16158.16
2022-03-02,16421.16
2022-03-03,16166.99
2022-03-04,15899.22
2022-03-07,15323.17
2022-03-08,15281.02
2022-03-09,15830.97
2022-03-10,15682.21
2022-03-11,15340.47
2022-03-14,15028.61
2022-03-15,15467.71
2022-03-16,16050.65
2022-03-17,16264.28
2022-03-18,16597.78
2022-03-21,16532.97
2022-03-22,16855.99
2022-03-23,16633.56
2022-03-24,16955.26
2022-03-25,16928.42
2022-03-28,17150.16
2022-03-29,17466.46
2022-03-30,17255.51
2022-03-31,16990.86
2022-04-01,17039.85
2022-04-04,17363.77
2022-04-05,16973.49
2022-04-06,16596.67
2022-04-07,16606.97
2022-04-08,16384.61
2022-04-11,16027.27
2022-04-12,15979.02
2022-04-13,16304.43
2022-04-14,15954.92
2022-04-15,15954.92
2022-04-18,15932.55
2022-04-19,16275.88
2022-04-20,16076.8
2022-04-21,15744.15
2022-04-22,15343.44
2022-04-25,15541.3
2022-04-26,14927.05
2022-04-27,14924.9
2022-04-28,15382.74
2022-04-29,14741.27
2022-05-02,14981.96
2022-05-03,15015.43
2022-05-04,15495.29
2022-05-05,14723.1
2022-05-06,14519.88
2022-05-09,13896.92
2022-05-10,14033.93
2022-05-11,13587.83
2022-05-12,13597.48
2022-05-13,14117.0
2022-05-16,13947.81
2022-05-17,14332.79
2022-05-18,13659.07
2022-05-19,13624.71
2022-05-20,13584.23
2022-05-23,13800.59
2022-05-24,13476.72
2022-05-25,13680.64
2022-05-26,14047.13
2022-05-27,14515.1
2022-05-30,14515.1
2022-05-31,14456.18
2022-06-01,14352.95
2022-06-02,14740.29
2022-06-03,14376.45
2022-06-06,14434.84
2022-06-07,14571.29
2022-06-08,14464.96
2022-06-09,14068.58
2022-06-10,13572.88
2022-06-13,12937.59
2022-06-14,12962.26
2022-06-15,13286.54
2022-06-16,12744.66
2022-06-17,12926.93
2022-06-20,12926.93
2022-06-21,13252.53
2022-06-22,13233.14
2022-06-23,13447.72
2022-06-24,13897.27
2022-06-27,13797.82
2022-06-28,13387.16
2022-06-29,13383.84
2022-06-30,13205.53
2022-07-01,13324.21
2022-07-04,13324.21
2022-07-05,13559.04
2022-07-06,13606.49
2022-07-07,13917.4
2022-07-08,13934.4
2022-07-11,13619.79
2022-07-12,13490.61
2022-07-13,13470.08
2022-07-14,13474.49
2022-07-15,13715.5
2022-07-18,13604.87
2022-07-19,14027.75
2022-07-20,14248.71
2022-07-21,14442.74
2022-07-22,14172.73
2022-07-25,14111.12
2022-07-26,13847.67
2022-07-27,14410.37
2022-07-28,14566.89
2022-07-29,14841.11
2022-08-01,14815.12
2022-08-02,14790.96
2022-08-03,15173.58
2022-08-04,15237.78
2022-08-05,15165.1
2022-08-08,15149.68
2022-08-09,14969.69
2022-08-10,15402.46
2022-08-11,15313.98
2022-08-12,15634.89
2022-08-15,15732.05
2022-08-16,15702.14
2022-08-17,15509.42
2022-08-18,15543.18
2022-08-19,15231.51
2022-08-22,14843.56
2022-08-23,14843.37
2022-08-24,14904.07
2022-08-25,15153.52
2022-08-26,14557.0
2022-08-29,14408.61
2022-08-30,14247.83
2022-08-31,14168.63
2022-09-01,14132.77
2022-09-02,13947.95
2022-09-05,13947.95
2022-09-06,13845.08
2022-09-07,14141.5
2022-09-08,14226.59
2022-09-09,14526.67
2022-09-12,14711.49
2022-09-13,13952.75
2022-09-14,14057.68
2022-09-15,13857.4
2022-09-16,13732.97
2022-09-19,13836.9
2022-09-20,13705.1
2022-09-21,13460.61
2022-09-22,13276.61
2022-09-23,13038.07
2022-09-26,12960.2
2022-09-27,12992.1
2022-09-28,13258.6
2022-09-29,12883.01
2022-09-30,12688.82
2022-10-03,12976.58
2022-10-04,13411.77
2022-10-05,13378.47
