Date,RI_market
2020-09-07,19859.92
2020-09-08,19508.96
2020-09-09,19814.43
2020-09-10,19539.87
2020-09-11,19642.89
2020-09-14,19895.01
2020-09-15,19948.56
2020-09-16,19996.52
2020-09-17,19923.08
2020-09-18,19746.67
2020-09-21,19329.0
2020-09-22,19392.79
2020-09-23,19021.27
2020-09-24,19032.38
2020-09-25,19217.9
2020-09-28,19514.18
2020-09-29,19403.53
2020-09-30,19557.33
2020-10-01,19598.18
2020-10-02,19633.69
2020-10-05,19944.42
2020-10-06,19772.35
2020-10-07,20087.72
2020-10-08,20323.64
2020-10-09,20419.79
2020-10-12,20531.12
2020-10-13,20357.12
2020-10-14,20253.51
2020-10-15,20245.07
2020-10-16,20294.96
2020-10-19,20062.59
2020-10-20,20176.52
2020-10-21,20096.84
2020-10-22,20261.84
2020-10-23,20347.18
2020-10-26,19941.1
2020-10-27,19758.76
2020-10-28,19138.5
2020-10-29,19274.93
2020-10-30,19165.35
2020-11-02,19524.8
2020-11-03,19857.12
2020-11-04,20013.72
2020-11-05,20357.65
2020-11-06,20388.64
2020-11-09,20997.33
2020-11-10,21149.27
2020-11-11,21175.17
2020-11-12,20915.7
2020-11-13,21241.25
2020-11-16,21582.75
2020-11-17,21534.98
2020-11-18,21318.54
2020-11-19,21404.69
2020-11-20,21349.31
2020-11-23,21616.45
2020-11-24,22006.28
2020-11-25,21918.18
2020-11-26,21918.18
2020-11-27,21931.58
2020-11-30,21638.97
2020-12-01,21856.13
2020-12-02,21922.37
2020-12-03,21971.4
2020-12-04,22282.2
2020-12-07,22185.87
2020-12-08,22259.84
2020-12-09,22217.7
2020-12-10,22250.68
2020-12-11,22190.89
2020-12-14,21978.09
2020-12-15,22268.34
2020-12-16,22278.84
2020-12-17,22449.39
2020-12-18,22375.53
2020-12-21,22238.76
2020-12-22,22151.56
2020-12-23,22271.51
2020-12-24,22248.95
2020-12-25,22248.95
2020-12-28,22284.95
2020-12-29,22274.5
2020-12-30,22409.26
2020-12-31,22484.74
2021-01-01,22484.74
2021-01-04,22256.41
2021-01-05,22506.08
2021-01-06,22897.1
2021-01-07,23118.03
2021-01-08,23180.24
2021-01-11,23135.67
2021-01-12,23247.68
2021-01-13,23206.85
2021-01-14,23304.24
2021-01-15,23071.96
2021-01-18,23071.96
2021-01-19,23217.27
2021-01-20,23387.62
2021-01-21,23268.62
2021-01-22,23164.91
2021-01-25,23140.23
2021-01-26,23035.13
2021-01-27,22447.0
2021-01-28,22731.37
2021-01-29,22312.17
2021-02-01,22620.58
2021-02-02,22887.96
2021-02-03,22997.22
2021-02-04,23209.95
2021-02-05,23356.19
2021-02-08,23600.07
2021-02-09,23631.94
2021-02-10,23678.34
2021-02-11,23720.38
2021-02-12,23834.49
2021-02-15,23834.49
2021-02-16,23920.64
2021-02-17,23889.71
2021-02-18,23719.85
2021-02-19,23833.14
2021-02-22,23801.18
2021-02-23,23830.97
2021-02-24,24111.0
2021-02-25,23600.28
2021-02-26,23299.2
2021-03-01,23792.5
2021-03-02,23714.02
2021-03-03,23594.2
2021-03-04,23238.81
2021-03-05,23696.65
2021-03-08,23753.83
2021-03-09,23891.73
2021-03-10,24120.73
2021-03-11,24320.86
2021-03-12,24431.61
2021-03-15,24526.38
2021-03-16,24362.22
2021-03-17,24460.53
2021-03-18,24242.37
2021-03-19,24202.31
2021-03-22,24185.92
2021-03-23,23868.65
2021-03-24,23761.6
2021-03-25,23972.76
2021-03-26,24398.18
2021-03-29,24294.74
2021-03-30,24330.03
2021-03-31,24294.54
2021-04-01,24529.15
2021-04-02,24529.15
2021-04-05,24716.23
2021-04-06,24728.46
2021-04-07,24668.09
2021-04-08,24749.63
2021-04-09,24858.68
2021-04-12,24891.99
2021-04-13,24869.54
2021-04-14,24931.76
2021-04-15,25115.58
2021-04-16,25223.89
2021-04-19,25101.42
2021-04-20,24848.41
2021-04-21,25125.24
2021-04-22,24985.88
2021-04-23,25260.07
2021-04-26,25314.95
2021-04-27,25365.29
2021-04-28,25441.56
2021-04-29,25527.65
2021-04-30,25286.33
2021-05-03,25451.57
2021-05-04,25396.75
2021-05-05,25489.52
2021-05-06,25667.17
2021-05-07,25873.15
2021-05-10,25760.34
2021-05-11,25509.03
2021-05-12,25026.01
2021-05-13,25250.65
2021-05-14,25617.25
2021-05-17,25629.57
2021-05-18,25499.85
2021-05-19,25337.52
2021-05-20,25525.01
2021-05-21,25564.4
2021-05-24,25708.16
2021-05-25,25592.47
2021-05-26,25689.26
2021-05-27,25816.95
2021-05-28,25858.35
2021-05-31,25858.35
2021-06-01,25996.24
2021-06-02,26050.54
2021-06-03,25986.33
2021-06-04,26106.03
2021-06-07,26069.97
2021-06-08,26071.75
2021-06-09,25970.92
2021-06-10,26021.48
2021-06-11,26091.26
2021-06-14,26047.2
2021-06-15,26038.0
2021-06-16,25861.62
2021-06-17,25659.73
2021-06-18,25242.86
2021-06-21,25662.2
2021-06-22,25721.89
2021-06-23,25704.33
2021-06-24,25897.92
2021-06-25,26055.47
2021-06-28,25922.52
2021-06-29,25886.88
2021-06-30,25900.17
2021-07-01,26036.46
2021-07-02,26092.45
2021-07-05,26092.45
2021-07-06,25887.41
2021-07-07,25913.61
2021-07-08,25608.98
2021-07-09,26037.66
2021-07-12,26100.07
2021-07-13,25947.75
2021-07-14,25901.46
2021-07-15,25832.27
2021-07-16,25621.89
2021-07-19,25133.96
2021-07-20,25556.74
2021-07-21,25841.52
2021-07-22,25769.44
2021-07-23,25922.01
2021-07-26,25942.5
2021-07-27,25873.22
2021-07-28,25955.98
2021-07-29,26153.39
2021-07-30,26007.59
2021-08-02,25967.32
2021-08-03,26182.42
2021-08-04,25996.43
2021-08-05,26157.64
2021-08-06,26241.62
2021-08-09,26210.66
2021-08-10,26313.89
2021-08-11,26444.22
2021-08-12,26452.62
2021-08-13,26449.64
2021-08-16,26401.64
2021-08-17,26201.98
2021-08-18,25958.85
2021-08-19,25772.62
2021-08-20,25911.43
2021-08-23,26120.93
2021-08-24,26267.31
2021-08-25,26380.01
2021-08-26,26196.42
2021-08-27,26433.5
2021-08-30,26396.67
2021-08-31,26379.2
2021-09-01,26442.75
2021-09-02,26581.31
2021-09-03,26555.67
2021-09-06,26555.67
2021-09-07,26386.45
2021-09-08,26277.87
2021-09-09,26174.27
2021-09-10,26019.31
2021-09-13,26132.54
2021-09-14,25922.69
2021-09-15,26127.63
2021-09-16,26052.5
2021-09-17,25871.42
2021-09-20,25413.94
2021-09-21,25439.7
2021-09-22,25703.34
2021-09-23,26049.42
2021-09-24,26005.63
2021-09-27,26101.86
2021-09-28,25680.19
2021-09-29,25713.39
2021-09-30,25402.35
2021-10-01,25684.27
2021-10-04,25489.96
2021-10-05,25694.65
2021-10-06,25712.69
2021-10-07,25993.03
2021-10-08,26002.89
2021-10-11,25865.67
2021-10-12,25884.11
2021-10-13,25997.09
2021-10-14,26364.7
2021-10-15,26565.52
2021-10-18,26550.19
2021-10-19,26749.29
2021-10-20,26924.45
2021-10-21,26901.53
2021-10-22,26963.66
2021-10-25,27038.39
2021-10-26,27001.57
2021-10-27,26648.09
2021-10-28,26896.66
2021-10-29,26805.43
2021-11-01,26986.48
2021-11-02,26963.14
2021-11-03,27110.57
2021-11-04,27050.7
2021-11-05,27167.48
2021-11-08,27276.9
2021-11-09,27241.72
2021-11-10,27101.09
2021-11-11,27145.83
2021-11-12,27271.58
2021-11-15,27253.03
2021-11-16,27281.79
2021-11-17,27110.68
2021-11-18,26996.63
2021-11-19,26770.72
2021-11-22,26729.19
2021-11-23,26827.96
2021-11-24,26874.76
2021-11-25,26874.76
2021-11-26,26225.85
2021-11-29,26320.83
2021-11-30,25749.59
2021-12-01,25459.56
2021-12-02,26006.78
2021-12-03,25807.22
2021-12-06,26193.34
2021-12-07,26606.83
2021-12-08,26681.15
2021-12-09,26497.42
2021-12-10,26618.42
2021-12-13,26402.69
2021-12-14,26301.59
2021-12-15,26556.5
2021-12-16,26615.75
2021-12-17,26332.5
2021-12-20,25975.72
2021-12-21,26453.75
2021-12-22,26664.9
2021-12-23,26805.39
2021-12-24,26805.39
2021-12-27,27086.42
2021-12-28,27076.04
2021-12-29,27101.56
2021-12-30,27132.6
2021-12-31,27133.85
2022-01-03,27232.9
2022-01-04,27408.01
2022-01-05,27056.05
2022-01-06,27127.79
2022-01-07,27149.98
2022-01-10,27076.18
2022-01-11,27352.94
2022-01-12,27447.14
2022-01-13,27301.06
2022-01-14,27238.41
2022-01-17,27238.41
2022-01-18,26814.78
2022-01-19,26606.77
2022-01-20,26363.69
2022-01-21,25942.51
2022-01-24,25968.89
2022-01-25,25853.61
2022-01-26,25689.7
2022-01-27,25558.12
2022-01-28,25949.69
2022-01-31,26365.23
2022-02-01,26634.2
2022-02-02,26753.01
2022-02-03,26394.69
2022-02-04,26434.94
2022-02-07,26469.1
2022-02-08,26676.64
2022-02-09,27022.04
2022-02-10,26687.33
2022-02-11,26386.94
2022-02-14,26178.05
2022-02-15,26521.34
2022-02-16,26560.55
2022-02-17,26124.61
2022-02-18,25970.9
2022-02-21,25970.9
2022-02-22,25691.66
2022-02-23,25381.18
2022-02-24,25354.22
2022-02-25,26042.23
2022-02-28,25864.97
2022-03-01,25477.93
2022-03-02,25972.5
2022-03-03,25828.29
2022-03-04,25580.03
2022-03-07,24912.37
2022-03-08,24789.06
2022-03-09,25354.35
2022-03-10,25287.96
2022-03-11,25010.51
2022-03-14,24922.34
2022-03-15,25242.83
2022-03-16,25827.75
2022-03-17,26183.17
2022-03-18,26390.15
2022-03-21,26380.92
2022-03-22,26586.64
2022-03-23,26307.55
2022-03-24,26540.3
2022-03-25,26687.02
2022-03-28,26697.69
2022-03-29,27043.36
2022-03-30,26921.37
2022-03-31,26507.64
2022-04-01,26693.78
2022-04-04,26761.67
2022-04-05,26470.76
2022-04-06,26380.08
2022-04-07,26457.21
2022-04-08,26550.7
2022-04-11,26302.98
2022-04-12,26196.17
2022-04-13,26438.69
2022-04-14,26280.78
2022-04-15,26280.78
2022-04-18,26208.69
2022-04-19,26518.66
2022-04-20,26682.27
2022-04-21,26267.73
2022-04-22,25565.02
2022-04-25,25562.14
2022-04-26,24988.3
2022-04-27,25066.15
2022-04-28,25532.37
2022-04-29,24871.16
2022-05-02,24862.25
2022-05-03,25054.8
2022-05-04,25676.66
2022-05-05,24935.0
2022-05-06,24798.69
2022-05-09,23990.48
2022-05-10,23939.37
2022-05-11,23743.42
2022-05-12,23800.98
2022-05-13,24325.12
2022-05-16,24329.99
2022-05-17,24781.34
2022-05-18,23990.77
2022-05-19,23984.91
2022-05-20,24057.85
2022-05-23,24480.45
2022-05-24,24404.65
2022-05-25,24599.36
2022-05-26,25002.65
2022-05-27,25453.4
2022-05-30,25453.4
2022-05-31,25272.57
2022-06-01,25087.33
2022-06-02,25492.86
2022-06-03,25236.04
2022-06-06,25318.08
2022-06-07,25592.28
2022-06-08,25313.86
2022-06-09,24723.28
2022-06-10,24124.38
2022-06-13,23215.67
2022-06-14,23090.4
2022-06-15,23332.46
2022-06-16,22614.73
2022-06-17,22543.08
2022-06-20,22543.08
2022-06-21,23051.86
2022-06-22,22953.96
2022-06-23,23034.18
2022-06-24,23689.74
2022-06-27,23728.33
2022-06-28,23459.77
2022-06-29,23358.47
2022-06-30,23183.85
2022-07-01,23423.82
2022-07-04,23423.82
2022-07-05,23205.37
2022-07-06,23151.71
2022-07-07,23495.16
2022-07-08,23442.54
2022-07-11,23219.03
2022-07-12,23047.59
2022-07-13,22960.5
2022-07-14,22693.48
2022-07-15,23139.42
2022-07-18,23064.98
2022-07-19,23648.1
2022-07-20,23667.56
2022-07-21,23818.43
2022-07-22,23690.11
2022-07-25,23864.81
2022-07-26,23696.02
2022-07-27,24076.7
2022-07-28,24348.7
2022-07-29,24558.41
2022-08-01,24492.44
2022-08-02,24295.07
2022-08-03,24462.88
2022-08-04,24396.46
2022-08-05,24476.83
2022-08-08,24529.61
2022-08-09,24465.8
2022-08-10,24928.33
2022-08-11,25021.87
2022-08-12,25365.54
2022-08-15,25350.24
2022-08-16,25436.04
2022-08-17,25256.24
2022-08-18,25310.57
2022-08-19,25029.88
2022-08-22,24637.48
2022-08-23,24632.31
2022-08-24,24719.24
2022-08-25,25048.46
2022-08-26,24379.62
2022-08-29,24285.33
2022-08-30,23983.68
2022-08-31,23783.06
2022-09-01,23747.21
2022-09-02,23616.85
2022-09-05,23616.85
2022-09-06,23525.09
2022-09-07,23868.65
2022-09-08,24061.75
2022-09-09,24433.08
2022-09-12,24692.67
2022-09-13,23838.51
2022-09-14,23881.26
2022-09-15,23692.01
2022-09-16,23453.98
2022-09-19,23618.33
2022-09-20,23297.17
2022-09-21,22914.37
2022-09-22,22722.53
2022-09-23,22208.7
2022-09-26,21860.12
2022-09-27,21800.01
2022-09-28,22269.99
2022-09-29,21915.32
2022-09-30,21697.39
2022-10-03,22316.32
2022-10-04,23063.5
2022-10-05,22973.48
