"Date","Price","Open","High","Low","Vol.","Change %"
"31 May 2017","16,429.9","16,448.1","16,451.3","16,368.7","","0.00%"
"30 May 2017","16,429.4","16,437.4","16,450.9","16,410.9","","-0.24%"
"26 May 2017","16,469.7","16,460.4","16,474.8","16,448.9","","-0.06%"
"25 May 2017","16,478.8","16,481.8","16,517.9","16,456.0","","0.17%"
"24 May 2017","16,451.1","16,428.5","16,458.1","16,411.7","","0.15%"
"23 May 2017","16,425.9","16,422.8","16,448.1","16,402.2","","0.17%"
"22 May 2017","16,398.1","16,383.5","16,408.5","16,363.0","","0.37%"
"19 May 2017","16,337.5","16,241.7","16,380.7","16,241.0","","0.95%"
"18 May 2017","16,183.3","16,125.0","16,246.9","16,099.2","","0.09%"
"17 May 2017","16,168.0","16,308.7","16,319.4","16,166.7","","-1.51%"
"16 May 2017","16,415.9","16,456.2","16,467.3","16,399.5","","-0.05%"
"15 May 2017","16,424.6","16,330.1","16,444.4","16,330.1","","0.59%"
"12 May 2017","16,328.1","16,334.2","16,343.4","16,305.6","","-0.14%"
"11 May 2017","16,350.4","16,362.3","16,365.8","16,272.0","","-0.26%"
"10 May 2017","16,393.3","16,354.8","16,394.1","16,340.0","","0.32%"
"09 May 2017","16,340.8","16,390.1","16,393.3","16,311.0","","-0.23%"
"08 May 2017","16,378.2","16,395.2","16,402.1","16,344.6","","-0.15%"
"05 May 2017","16,402.7","16,315.8","16,402.7","16,313.4","","0.70%"
"04 May 2017","16,288.0","16,301.3","16,304.3","16,225.5","","0.05%"
"03 May 2017","16,279.3","16,276.8","16,289.8","16,228.0","","-0.17%"
"02 May 2017","16,307.0","16,310.9","16,323.0","16,276.7","","0.13%"
"01 May 2017","16,286.0","16,305.6","16,332.5","16,270.0","","0.01%"
"28 Apr 2017","16,284.0","16,345.1","16,345.1","16,278.1","","-0.36%"
"27 Apr 2017","16,343.6","16,375.8","16,375.8","16,297.5","","-0.11%"
"26 Apr 2017","16,362.3","16,364.8","16,447.4","16,358.7","","-0.09%"
"25 Apr 2017","16,376.6","16,333.9","16,397.9","16,274.7","","0.63%"
"24 Apr 2017","16,274.7","16,251.0","16,294.9","16,247.0","","1.26%"
"21 Apr 2017","16,072.6","16,115.4","16,126.9","16,049.0","","-0.32%"
"20 Apr 2017","16,124.4","16,052.1","16,155.8","16,039.8","","0.75%"
"19 Apr 2017","16,004.8","16,088.8","16,109.9","15,983.3","","-0.30%"
"18 Apr 2017","16,053.7","16,121.8","16,121.8","15,990.5","","-0.41%"
"17 Apr 2017","16,120.6","16,014.2","16,120.8","16,002.3","","0.91%"
"13 Apr 2017","15,975.8","16,069.2","16,111.0","15,975.8","","-0.86%"
"12 Apr 2017","16,114.8","16,167.1","16,170.3","16,090.0","","-0.44%"
"11 Apr 2017","16,185.5","16,161.0","16,187.0","16,072.4","","0.10%"
"10 Apr 2017","16,170.1","16,155.6","16,215.8","16,129.7","","0.17%"
"07 Apr 2017","16,142.5","16,140.7","16,196.3","16,118.2","","-0.10%"
"06 Apr 2017","16,159.0","16,115.7","16,198.6","16,092.9","","0.33%"
"05 Apr 2017","16,106.1","16,216.4","16,299.9","16,099.7","","-0.39%"
"04 Apr 2017","16,169.9","16,160.4","16,172.0","16,104.6","","0.07%"
"03 Apr 2017","16,159.2","16,203.5","16,213.3","16,061.2","","-0.25%"
"31 Mar 2017","16,199.7","16,206.7","16,249.6","16,195.5","","-0.23%"
"30 Mar 2017","16,236.5","16,201.3","16,261.7","16,192.5","","0.21%"
"29 Mar 2017","16,203.2","16,156.7","16,218.5","16,131.4","","0.07%"
"28 Mar 2017","16,192.6","16,065.6","16,218.0","16,064.2","","0.70%"
"27 Mar 2017","16,080.5","15,977.6","16,099.5","15,953.9","","-0.04%"
"24 Mar 2017","16,086.8","16,117.8","16,157.2","16,034.7","","-0.10%"
"23 Mar 2017","16,103.4","16,074.6","16,192.3","16,065.7","","0.04%"
"22 Mar 2017","16,096.5","16,068.2","16,116.5","16,019.8","","0.06%"
"21 Mar 2017","16,087.1","16,338.0","16,350.2","16,076.5","","-1.17%"
"20 Mar 2017","16,277.8","16,314.1","16,326.2","16,254.6","","-0.27%"
"17 Mar 2017","16,322.6","16,359.1","16,368.5","16,313.4","","-0.10%"
"16 Mar 2017","16,338.3","16,364.8","16,381.5","16,314.6","","0.09%"
"15 Mar 2017","16,323.9","16,183.1","16,351.5","16,183.1","","1.16%"
"14 Mar 2017","16,137.3","16,161.3","16,161.3","16,094.2","","-0.52%"
"13 Mar 2017","16,221.6","16,204.4","16,225.9","16,191.6","","0.19%"
"10 Mar 2017","16,190.1","16,204.4","16,218.1","16,124.4","","0.38%"
"09 Mar 2017","16,129.0","16,124.7","16,166.1","16,064.5","","0.09%"
"08 Mar 2017","16,115.1","16,204.7","16,217.9","16,107.8","","-0.47%"
"07 Mar 2017","16,190.7","16,249.1","16,249.1","16,180.3","","-0.35%"
"06 Mar 2017","16,248.0","16,260.4","16,268.8","16,205.5","","-0.43%"
"03 Mar 2017","16,318.7","16,287.1","16,327.4","16,263.1","","0.20%"
"02 Mar 2017","16,286.6","16,367.8","16,367.8","16,277.8","","-0.72%"
"01 Mar 2017","16,405.4","16,309.7","16,441.8","16,309.7","","1.34%"
"28 Feb 2017","16,188.0","16,211.3","16,229.7","16,169.1","","-0.39%"
"27 Feb 2017","16,251.9","16,214.0","16,260.8","16,194.2","","0.16%"
"24 Feb 2017","16,226.2","16,247.1","16,247.1","16,148.7","","-0.11%"
"23 Feb 2017","16,243.3","16,286.7","16,291.4","16,200.1","","0.06%"
"22 Feb 2017","16,233.1","16,224.7","16,258.1","16,206.0","","-0.20%"
"21 Feb 2017","16,265.7","16,181.0","16,271.9","16,181.0","","0.59%"
"17 Feb 2017","16,170.9","16,110.6","16,170.9","16,093.3","","0.06%"
"16 Feb 2017","16,161.0","16,182.2","16,190.5","16,109.2","","-0.08%"
"15 Feb 2017","16,173.7","16,110.0","16,187.1","16,076.8","","0.45%"
"14 Feb 2017","16,101.6","16,031.8","16,101.6","16,000.0","","0.32%"
"13 Feb 2017","16,050.6","15,972.2","16,074.0","15,972.2","","0.51%"
"10 Feb 2017","15,968.4","15,926.6","15,986.9","15,923.6","","0.45%"
"09 Feb 2017","15,897.2","15,822.4","15,914.2","15,822.4","","0.68%"
"08 Feb 2017","15,790.2","15,748.5","15,794.4","15,713.2","","0.11%"
"07 Feb 2017","15,773.2","15,814.6","15,831.9","15,753.3","","-0.18%"
"06 Feb 2017","15,801.8","15,821.8","15,837.3","15,775.6","","-0.41%"
"03 Feb 2017","15,867.1","15,807.2","15,875.5","15,792.0","","0.85%"
"02 Feb 2017","15,732.9","15,705.9","15,747.0","15,685.3","","0.08%"
"01 Feb 2017","15,720.5","15,773.3","15,794.4","15,670.5","","-0.12%"
"31 Jan 2017","15,739.4","15,700.9","15,743.6","15,659.8","","0.16%"
"30 Jan 2017","15,714.5","15,746.9","15,748.2","15,633.0","","-0.69%"
"27 Jan 2017","15,823.0","15,862.4","15,866.6","15,805.4","","-0.26%"
"26 Jan 2017","15,864.2","15,895.9","15,908.6","15,850.1","","-0.23%"
"25 Jan 2017","15,900.3","15,841.9","15,906.9","15,838.2","","0.80%"
"24 Jan 2017","15,773.7","15,681.6","15,802.3","15,677.7","","0.71%"
"23 Jan 2017","15,662.7","15,673.6","15,687.8","15,605.8","","-0.20%"
"20 Jan 2017","15,693.3","15,669.0","15,714.9","15,648.1","","0.40%"
"19 Jan 2017","15,631.3","15,697.1","15,707.7","15,588.7","","-0.42%"
"18 Jan 2017","15,697.2","15,684.9","15,707.5","15,656.1","","0.01%"
"17 Jan 2017","15,695.1","15,713.9","15,731.0","15,667.4","","-0.27%"
"13 Jan 2017","15,738.4","15,725.6","15,762.5","15,717.3","","0.21%"
"12 Jan 2017","15,706.1","15,719.7","15,720.7","15,610.8","","-0.20%"
"11 Jan 2017","15,737.4","15,674.5","15,737.4","15,635.4","","0.40%"
"10 Jan 2017","15,675.1","15,672.8","15,739.8","15,658.6","","0.12%"
"09 Jan 2017","15,655.9","15,711.9","15,711.9","15,655.9","","-0.60%"
"06 Jan 2017","15,750.5","15,747.4","15,783.0","15,705.2","","-0.06%"
"05 Jan 2017","15,759.7","15,753.3","15,782.8","15,706.4","","0.01%"
"04 Jan 2017","15,757.9","15,674.2","15,766.4","15,674.2","","0.84%"
"03 Jan 2017","15,626.5","15,604.8","15,658.1","15,542.4","","0.88%"
"30 Dec 2016","15,489.6","15,542.7","15,555.7","15,457.6","","-0.16%"
"29 Dec 2016","15,513.8","15,509.3","15,539.2","15,490.4","","0.15%"
"28 Dec 2016","15,490.4","15,615.7","15,617.8","15,488.0","","-0.76%"
"27 Dec 2016","15,608.3","15,618.4","15,624.2","15,605.2","","0.16%"
"23 Dec 2016","15,583.6","15,559.3","15,583.6","15,557.3","","0.14%"
"22 Dec 2016","15,562.1","15,581.2","15,581.2","15,543.6","","-0.24%"
"21 Dec 2016","15,599.8","15,638.8","15,644.4","15,599.8","","-0.26%"
"20 Dec 2016","15,640.7","15,603.1","15,647.0","15,603.1","","0.41%"
"19 Dec 2016","15,577.5","15,575.3","15,608.0","15,552.4","","0.03%"
"16 Dec 2016","15,572.4","15,610.2","15,625.2","15,550.5","","-0.05%"
"15 Dec 2016","15,580.2","15,517.5","15,634.5","15,516.5","","0.30%"
"14 Dec 2016","15,533.0","15,694.5","15,722.5","15,516.8","","-1.23%"
"13 Dec 2016","15,726.1","15,697.6","15,752.5","15,659.3","","0.55%"
"12 Dec 2016","15,639.7","15,671.8","15,709.7","15,620.0","","-0.12%"
"09 Dec 2016","15,659.2","15,605.1","15,662.6","15,604.5","","0.38%"
"08 Dec 2016","15,600.5","15,550.6","15,637.8","15,523.3","","0.33%"
"07 Dec 2016","15,549.5","15,357.5","15,554.0","15,353.0","","1.33%"
"06 Dec 2016","15,345.3","15,279.3","15,349.7","15,249.5","","0.55%"
"05 Dec 2016","15,261.0","15,232.0","15,279.2","15,230.0","","0.68%"
"02 Dec 2016","15,158.5","15,145.1","15,199.3","15,134.2","","0.09%"
"01 Dec 2016","15,145.0","15,189.0","15,211.3","15,122.3","","-0.08%"
"30 Nov 2016","15,157.4","15,204.9","15,229.6","15,157.4","","0.21%"
"29 Nov 2016","15,125.2","15,099.0","15,159.6","15,081.5","","0.11%"
"28 Nov 2016","15,109.0","15,177.3","15,187.5","15,101.3","","-0.63%"
"25 Nov 2016","15,204.6","15,171.9","15,204.6","15,169.3","","0.39%"
"23 Nov 2016","15,145.3","15,056.8","15,147.1","15,051.5","","0.15%"
"22 Nov 2016","15,122.8","15,085.3","15,134.1","15,050.7","","0.27%"
"21 Nov 2016","15,081.9","15,027.9","15,084.0","15,026.3","","0.77%"
"18 Nov 2016","14,966.5","14,988.7","15,002.3","14,946.6","","-0.27%"
"17 Nov 2016","15,006.9","14,975.9","15,033.6","14,975.6","","0.39%"
"16 Nov 2016","14,949.3","14,957.7","14,977.9","14,918.3","","-0.40%"
"15 Nov 2016","15,009.8","14,918.9","15,009.8","14,897.2","","0.63%"
"14 Nov 2016","14,915.8","14,888.8","14,937.9","14,851.9","","0.27%"
"11 Nov 2016","14,874.9","14,864.2","14,887.2","14,781.9","","-0.29%"
"10 Nov 2016","14,918.5","14,912.3","14,990.5","14,826.9","","0.39%"
"09 Nov 2016","14,860.9","14,629.7","14,911.6","14,625.4","","1.08%"
"08 Nov 2016","14,702.2","14,607.6","14,748.2","14,595.8","","0.36%"
"07 Nov 2016","14,649.0","14,532.1","14,649.1","14,532.1","","2.05%"
"04 Nov 2016","14,354.8","14,381.2","14,443.5","14,343.8","","-0.17%"
"03 Nov 2016","14,379.9","14,439.9","14,467.3","14,359.4","","-0.25%"
"02 Nov 2016","14,416.0","14,493.3","14,517.5","14,390.8","","-0.75%"
"01 Nov 2016","14,524.8","14,655.8","14,663.5","14,442.2","","-0.64%"
"31 Oct 2016","14,618.9","14,612.0","14,652.5","14,596.0","","0.05%"
"28 Oct 2016","14,611.4","14,637.5","14,697.3","14,570.4","","-0.25%"
"27 Oct 2016","14,647.3","14,728.9","14,730.8","14,637.3","","-0.23%"
"26 Oct 2016","14,681.4","14,650.4","14,724.0","14,638.4","","-0.20%"
"25 Oct 2016","14,711.1","14,746.0","14,767.5","14,700.6","","-0.38%"
"24 Oct 2016","14,768.0","14,794.9","14,821.4","14,734.4","","0.19%"
"21 Oct 2016","14,740.2","14,693.4","14,753.1","14,670.6","","-0.16%"
"20 Oct 2016","14,764.3","14,762.4","14,816.2","14,724.9","","-0.10%"
"19 Oct 2016","14,779.6","14,751.1","14,810.9","14,724.2","","0.34%"
"18 Oct 2016","14,730.1","14,745.5","14,752.4","14,691.0","","0.71%"
"17 Oct 2016","14,625.6","14,658.3","14,679.4","14,609.9","","-0.27%"
"14 Oct 2016","14,664.9","14,746.4","14,783.9","14,664.9","","-0.02%"
"13 Oct 2016","14,667.2","14,617.9","14,707.0","14,531.9","","-0.35%"
"12 Oct 2016","14,718.1","14,698.2","14,756.0","14,669.7","","0.13%"
"11 Oct 2016","14,699.6","14,850.4","14,850.4","14,647.5","","-1.26%"
"10 Oct 2016","14,887.2","14,871.2","14,927.8","14,871.2","","0.52%"
"07 Oct 2016","14,809.5","14,884.1","14,896.6","14,743.6","","-0.45%"
"06 Oct 2016","14,877.0","14,861.4","14,889.8","14,810.1","","-0.07%"
"05 Oct 2016","14,888.0","14,863.6","14,915.8","14,860.4","","0.56%"
"04 Oct 2016","14,805.3","14,912.1","14,921.5","14,760.6","","-0.57%"
"03 Oct 2016","14,889.8","14,933.1","14,933.1","14,845.0","","-0.29%"
"30 Sept 2016","14,932.6","14,873.2","14,983.1","14,858.2","","0.74%"
"29 Sept 2016","14,822.7","14,959.9","14,990.8","14,781.6","","-1.02%"
"28 Sept 2016","14,975.0","14,852.6","14,981.0","14,793.6","","0.89%"
"27 Sept 2016","14,843.3","14,752.6","14,859.4","14,735.6","","0.39%"
"26 Sept 2016","14,785.5","14,855.5","14,859.5","14,780.1","","-0.86%"
"23 Sept 2016","14,913.5","15,018.8","15,018.8","14,906.4","","-0.70%"
"22 Sept 2016","15,018.8","14,985.0","15,052.8","14,985.0","","0.81%"
"21 Sept 2016","14,898.8","14,755.1","14,910.2","14,726.2","","1.40%"
"20 Sept 2016","14,692.5","14,759.7","14,776.1","14,689.8","","-0.04%"
"19 Sept 2016","14,697.7","14,654.7","14,783.1","14,654.7","","0.30%"
"16 Sept 2016","14,653.0","14,683.4","14,683.4","14,605.8","","-0.66%"
"15 Sept 2016","14,750.3","14,608.9","14,782.1","14,594.7","","0.89%"
"14 Sept 2016","14,620.9","14,651.9","14,739.2","14,588.0","","-0.22%"
"13 Sept 2016","14,653.4","14,805.2","14,805.2","14,607.5","","-1.89%"
"12 Sept 2016","14,935.0","14,688.2","14,961.9","14,674.2","","1.21%"
"09 Sept 2016","14,757.0","15,015.0","15,015.0","14,757.0","","-2.47%"
"08 Sept 2016","15,130.4","15,127.1","15,160.4","15,095.5","","-0.07%"
"07 Sept 2016","15,140.5","15,135.4","15,152.4","15,094.0","","0.02%"
"06 Sept 2016","15,137.7","15,122.2","15,138.3","15,065.6","","0.32%"
"02 Sept 2016","15,090.0","15,053.4","15,105.2","15,048.7","","0.79%"
"01 Sept 2016","14,971.1","14,957.9","14,983.3","14,876.7","","0.07%"
"31 Aug 2016","14,960.7","14,982.2","14,989.7","14,890.3","","-0.28%"
"30 Aug 2016","15,003.2","15,030.8","15,042.4","14,967.9","","-0.11%"
"29 Aug 2016","15,019.3","14,938.8","15,038.3","14,938.8","","0.59%"
"26 Aug 2016","14,931.6","15,013.6","15,098.4","14,877.0","","-0.32%"
"25 Aug 2016","14,979.9","14,974.8","15,021.0","14,960.3","","-0.06%"
"24 Aug 2016","14,989.0","15,064.0","15,069.2","14,966.5","","-0.51%"
"23 Aug 2016","15,066.3","15,080.8","15,110.4","15,065.6","","0.29%"
"22 Aug 2016","15,022.2","14,997.4","15,034.2","14,965.6","","-0.12%"
"19 Aug 2016","15,040.3","15,031.1","15,047.8","14,976.6","","-0.30%"
"18 Aug 2016","15,085.5","15,031.0","15,085.5","15,026.9","","0.36%"
"17 Aug 2016","15,031.4","15,002.3","15,037.3","14,934.2","","0.16%"
"16 Aug 2016","15,007.3","15,054.0","15,054.2","15,007.2","","-0.45%"
"15 Aug 2016","15,074.4","15,046.4","15,121.1","15,046.4","","0.34%"
"12 Aug 2016","15,022.8","15,030.4","15,052.1","14,990.3","","-0.12%"
"11 Aug 2016","15,040.9","14,956.1","15,057.7","14,956.1","","0.59%"
"10 Aug 2016","14,952.4","15,004.2","15,016.6","14,933.1","","-0.19%"
"09 Aug 2016","14,980.2","14,970.3","15,013.5","14,955.2","","0.16%"
"08 Aug 2016","14,956.9","14,959.5","14,982.3","14,943.3","","0.06%"
"05 Aug 2016","14,948.4","14,877.7","14,948.4","14,874.7","","0.71%"
"04 Aug 2016","14,843.1","14,829.3","14,869.6","14,805.0","","0.12%"
"03 Aug 2016","14,825.2","14,777.7","14,825.2","14,727.4","","0.36%"
"02 Aug 2016","14,772.6","14,866.8","14,869.3","14,714.8","","-0.64%"
"01 Aug 2016","14,868.2","14,921.6","14,938.1","14,845.4","","-0.51%"
"29 Jul 2016","14,944.8","14,873.5","14,962.1","14,850.4","","0.39%"
"28 Jul 2016","14,887.2","14,864.7","14,906.5","14,816.1","","0.05%"
"27 Jul 2016","14,880.0","14,938.9","14,943.0","14,820.4","","-0.30%"
"26 Jul 2016","14,924.7","14,899.7","14,946.8","14,861.5","","0.19%"
"25 Jul 2016","14,895.8","14,944.5","14,944.5","14,858.0","","-0.49%"
"22 Jul 2016","14,968.6","14,912.1","14,971.6","14,893.3","","0.44%"
"21 Jul 2016","14,903.6","14,939.7","14,977.2","14,871.0","","-0.32%"
"20 Jul 2016","14,951.1","14,903.3","14,967.6","14,886.7","","0.33%"
"19 Jul 2016","14,901.5","14,896.0","14,909.1","14,866.3","","-0.31%"
"18 Jul 2016","14,948.6","14,920.8","14,955.3","14,885.0","","0.19%"
"15 Jul 2016","14,920.2","14,969.8","14,973.4","14,880.2","","-0.13%"
"14 Jul 2016","14,939.0","14,966.1","14,978.8","14,915.4","","0.49%"
"13 Jul 2016","14,866.0","14,878.5","14,889.6","14,808.2","","0.08%"
"12 Jul 2016","14,854.2","14,797.1","14,883.6","14,797.1","","0.94%"
"11 Jul 2016","14,715.9","14,686.6","14,748.7","14,678.5","","0.52%"
"08 Jul 2016","14,639.2","14,421.8","14,654.0","14,421.8","","1.52%"
"07 Jul 2016","14,419.5","14,484.8","14,532.0","14,363.4","","-0.25%"
"06 Jul 2016","14,456.3","14,338.1","14,461.2","14,271.6","","0.35%"
"05 Jul 2016","14,406.3","14,465.8","14,470.5","14,363.4","","-1.01%"
"01 Jul 2016","14,553.2","14,524.6","14,580.9","14,518.7","","0.26%"
"30 Jun 2016","14,515.3","14,355.9","14,515.3","14,303.2","","1.35%"
"29 Jun 2016","14,321.9","14,189.5","14,337.8","14,189.5","","1.88%"
"28 Jun 2016","14,058.1","13,936.4","14,058.1","13,923.5","","1.91%"
"27 Jun 2016","13,794.3","13,947.7","13,947.7","13,718.4","","-2.04%"
"24 Jun 2016","14,081.2","14,291.9","14,325.4","14,054.8","","-4.30%"
"23 Jun 2016","14,713.7","14,620.1","14,713.7","14,603.9","","1.61%"
"22 Jun 2016","14,480.9","14,480.9","14,480.9","14,480.9","","-0.17%"
"21 Jun 2016","14,505.2","14,491.9","14,547.8","14,446.6","","0.40%"
"20 Jun 2016","14,447.7","14,457.2","14,554.4","14,444.9","","0.99%"
"17 Jun 2016","14,306.2","14,300.2","14,328.3","14,229.7","","0.24%"
"16 Jun 2016","14,271.2","14,153.8","14,279.6","14,055.7","","0.28%"
"15 Jun 2016","14,231.7","14,228.3","14,326.5","14,220.9","","0.03%"
"14 Jun 2016","14,227.2","14,248.6","14,290.4","14,153.4","","-0.52%"
"13 Jun 2016","14,301.5","14,372.0","14,444.5","14,296.2","","-0.90%"
"10 Jun 2016","14,431.0","14,507.7","14,507.7","14,391.0","","-1.36%"
"09 Jun 2016","14,629.3","14,617.4","14,642.5","14,578.8","","-0.45%"
"08 Jun 2016","14,695.8","14,670.7","14,709.2","14,656.9","","0.39%"
"07 Jun 2016","14,638.9","14,577.2","14,677.0","14,577.2","","0.43%"
"06 Jun 2016","14,576.6","14,512.6","14,596.0","14,512.6","","0.64%"
"03 Jun 2016","14,483.5","14,469.4","14,506.3","14,386.7","","0.01%"
"02 Jun 2016","14,482.4","14,395.5","14,482.5","14,366.3","","0.32%"
"01 Jun 2016","14,435.7","14,340.4","14,445.5","14,317.7","","0.17%"
"31 May 2016","14,411.8","14,465.5","14,489.1","14,364.4","","-0.26%"
"27 May 2016","14,449.8","14,406.3","14,449.8","14,404.3","","0.30%"
"26 May 2016","14,406.3","14,437.6","14,456.2","14,387.8","","-0.05%"
"25 May 2016","14,413.9","14,348.4","14,440.2","14,348.4","","0.90%"
"24 May 2016","14,284.7","14,177.5","14,307.8","14,177.5","","1.24%"
"23 May 2016","14,109.3","14,125.1","14,155.3","14,103.4","","-0.23%"
"20 May 2016","14,141.6","14,106.1","14,172.2","14,106.1","","0.59%"
"19 May 2016","14,058.5","14,054.8","14,082.4","13,958.0","","-0.46%"
"18 May 2016","14,123.3","14,110.0","14,234.3","14,045.6","","-0.13%"
"17 May 2016","14,142.3","14,218.2","14,248.6","14,099.5","","-0.71%"
"16 May 2016","14,243.5","14,120.5","14,274.9","14,120.5","","1.04%"
"13 May 2016","14,097.0","14,204.2","14,243.5","14,072.4","","-1.02%"
"12 May 2016","14,242.0","14,299.2","14,332.4","14,171.9","","0.04%"
"11 May 2016","14,235.8","14,318.0","14,341.4","14,235.8","","-0.84%"
"10 May 2016","14,356.4","14,217.5","14,357.2","14,217.5","","1.32%"
"09 May 2016","14,170.0","14,182.5","14,216.1","14,128.1","","-0.17%"
"06 May 2016","14,193.6","14,155.2","14,203.3","14,085.7","","0.28%"
"05 May 2016","14,154.0","14,183.9","14,235.4","14,117.4","","-0.02%"
"04 May 2016","14,157.4","14,180.0","14,227.5","14,118.2","","-0.74%"
"03 May 2016","14,263.5","14,354.9","14,354.9","14,204.9","","-1.24%"
"02 May 2016","14,442.9","14,379.4","14,452.7","14,352.0","","0.57%"
"29 Apr 2016","14,361.0","14,420.6","14,420.6","14,269.4","","-0.41%"
"28 Apr 2016","14,420.6","14,472.3","14,554.7","14,394.5","","-0.85%"
"27 Apr 2016","14,543.8","14,484.2","14,573.2","14,455.4","","0.49%"
"26 Apr 2016","14,473.1","14,431.9","14,477.3","14,411.5","","0.55%"
"25 Apr 2016","14,393.6","14,424.1","14,424.1","14,336.5","","-0.43%"
"22 Apr 2016","14,455.3","14,390.9","14,467.6","14,390.9","","0.54%"
"21 Apr 2016","14,378.0","14,473.8","14,490.6","14,358.3","","-0.69%"
"20 Apr 2016","14,477.2","14,462.4","14,538.3","14,423.9","","0.11%"
"19 Apr 2016","14,461.8","14,388.1","14,477.4","14,334.8","","0.89%"
"18 Apr 2016","14,334.7","14,184.4","14,337.8","14,168.7","","0.67%"
"15 Apr 2016","14,239.1","14,244.6","14,244.6","14,207.8","","-0.05%"
"14 Apr 2016","14,245.5","14,244.0","14,269.4","14,210.0","","0.02%"
"13 Apr 2016","14,243.2","14,122.4","14,246.8","14,122.4","","1.19%"
"12 Apr 2016","14,075.1","13,904.5","14,100.7","13,904.5","","1.23%"
"11 Apr 2016","13,904.0","13,958.3","14,036.0","13,903.9","","-0.05%"
"08 Apr 2016","13,911.0","13,896.0","13,981.5","13,874.7","","0.74%"
"07 Apr 2016","13,808.3","13,901.5","13,907.2","13,752.7","","-1.13%"
"06 Apr 2016","13,965.5","13,832.2","13,968.9","13,806.8","","1.03%"
"05 Apr 2016","13,822.8","13,882.8","13,882.8","13,808.5","","-1.20%"
"04 Apr 2016","13,990.3","14,050.9","14,060.5","13,970.7","","-0.35%"
"01 Apr 2016","14,039.7","13,919.6","14,055.0","13,854.6","","0.13%"
"31 Mar 2016","14,021.7","14,062.1","14,078.7","14,010.1","","-0.28%"
"30 Mar 2016","14,061.6","14,073.9","14,123.0","14,035.5","","0.47%"
"29 Mar 2016","13,996.4","13,833.0","14,001.0","13,801.5","","0.86%"
"28 Mar 2016","13,877.0","13,875.2","13,907.8","13,820.6","","0.21%"
"24 Mar 2016","13,848.2","13,774.5","13,848.8","13,734.8","","-0.12%"
"23 Mar 2016","13,865.2","13,963.6","13,963.6","13,861.3","","-0.92%"
"22 Mar 2016","13,994.5","13,961.2","14,038.9","13,927.5","","-0.24%"
"21 Mar 2016","14,027.5","14,007.0","14,045.5","13,975.6","","-0.04%"
"18 Mar 2016","14,032.6","14,023.2","14,066.4","13,998.1","","0.34%"
"17 Mar 2016","13,985.6","13,863.8","14,021.7","13,824.6","","1.06%"
"16 Mar 2016","13,839.6","13,705.5","13,864.1","13,695.1","","0.72%"
"15 Mar 2016","13,741.0","13,730.0","13,741.1","13,682.4","","-0.60%"
"14 Mar 2016","13,823.8","13,822.5","13,855.7","13,774.6","","-0.29%"
"11 Mar 2016","13,864.5","13,705.5","13,865.6","13,705.5","","1.91%"
"10 Mar 2016","13,604.8","13,654.3","13,723.2","13,479.3","","-0.06%"
"09 Mar 2016","13,613.0","13,588.4","13,643.4","13,554.0","","0.59%"
"08 Mar 2016","13,532.5","13,647.3","13,647.3","13,524.0","","-1.36%"
"07 Mar 2016","13,718.9","13,604.0","13,740.3","13,588.8","","0.38%"
"04 Mar 2016","13,666.5","13,612.9","13,724.4","13,575.5","","0.61%"
"03 Mar 2016","13,583.3","13,474.1","13,585.8","13,447.8","","0.73%"
"02 Mar 2016","13,485.3","13,360.3","13,485.4","13,332.2","","0.72%"
"01 Mar 2016","13,388.7","13,191.2","13,388.7","13,173.5","","2.21%"
"29 Feb 2016","13,098.7","13,175.0","13,251.2","13,097.8","","-0.62%"
"26 Feb 2016","13,180.6","13,247.0","13,267.1","13,164.0","","-0.04%"
"25 Feb 2016","13,186.5","13,062.4","13,187.1","13,023.4","","1.28%"
"24 Feb 2016","13,019.5","12,889.7","13,035.5","12,771.8","","0.18%"
"23 Feb 2016","12,996.7","13,117.8","13,127.3","12,984.4","","-1.26%"
"22 Feb 2016","13,163.0","12,984.3","13,173.0","12,984.3","","1.38%"
"19 Feb 2016","12,984.4","12,955.9","13,010.4","12,875.7","","-0.19%"
"18 Feb 2016","13,008.6","13,046.8","13,061.7","12,979.2","","-0.28%"
"17 Feb 2016","13,045.3","12,900.9","13,071.8","12,900.9","","1.72%"
"16 Feb 2016","12,824.4","12,745.8","12,827.3","12,688.1","","1.59%"
"12 Feb 2016","12,623.4","12,436.3","12,623.4","12,431.6","","2.22%"
"11 Feb 2016","12,348.9","12,435.1","12,435.1","12,231.5","","-1.58%"
"10 Feb 2016","12,547.7","12,609.3","12,738.0","12,539.7","","-0.08%"
"09 Feb 2016","12,557.8","12,481.5","12,643.8","12,450.2","","-0.45%"
"08 Feb 2016","12,615.0","12,701.8","12,701.8","12,472.6","","-1.68%"
"05 Feb 2016","12,831.1","12,980.3","12,982.0","12,790.9","","-1.51%"
"04 Feb 2016","13,027.3","12,958.7","13,105.1","12,933.8","","0.42%"
"03 Feb 2016","12,973.3","12,941.2","12,997.8","12,674.2","","0.90%"
"02 Feb 2016","12,858.1","13,021.0","13,021.0","12,820.3","","-2.11%"
"01 Feb 2016","13,135.2","13,083.6","13,182.3","12,996.0","","-0.16%"
"29 Jan 2016","13,156.6","12,892.5","13,156.6","12,892.5","","2.50%"
"28 Jan 2016","12,835.5","12,804.1","12,924.8","12,734.9","","0.26%"
"27 Jan 2016","12,801.8","12,842.9","13,005.0","12,730.1","","-0.58%"
