,X,FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
146,D,2021-03-18 13:23:27,2021-03-16,HBB,Hamilton Beach Brands Holding Co,Sykes Dana B,"VP, GC, Secretary",A - Grant,18.21,7634,16754,+84%,139015.0,,,,,HBB+WI
147,D,2021-03-18 13:22:44,2021-03-16,HBB,Hamilton Beach Brands Holding Co,Tidey Scott,"SVP, NA Sales, Marketing",A - Grant,18.21,14676,33307,+79%,267250.0,,,,,HBB+WI
148,D,2021-03-18 13:22:03,2021-03-16,HBB,Hamilton Beach Brands Holding Co,Trepp Gregory H,"Dir, Pres, CEO",A - Grant,18.21,52414,132664,+65%,954459.0,,,,,HBB+WI
149,D,2021-03-18 13:21:19,2021-03-16,HBB,Hamilton Beach Brands Holding Co,Salyers Gregory E.,"SVP, Global Operations",A - Grant,18.21,10772,25912,+71%,196158.0,,,,,HBB+WI
150,D,2021-03-18 13:20:27,2021-03-16,HBB,Hamilton Beach Brands Holding Co,Mosier Michelle O,"VP, CFO, Treasurer",A - Grant,18.21,7678,12032,+176%,139816.0,,,,,HBB+WI
151,,2021-03-16 12:13:45,2020-08-25,FRPH,"Frp Holdings, Inc.",Baker John D. III,CFO,P - Purchase,40.66,2480,115200,+2%,100837.0,,,,,HBB+WI
152,D,2021-01-26 14:11:39,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Butler John C Jr,Member of a Group,P - Purchase,11.53,15690,271901,+6%,180968.0,,,,,HBB+WI
153,D,2021-01-26 14:10:12,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Butler Helen Rankin,Member of a Group,P - Purchase,11.53,15690,271901,+6%,180968.0,,,,,HBB+WI
154,D,2021-01-26 13:15:07,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Rankin Alfred M Et Al,Member of a Group,S - Sale+OE,11.53,-101994,500806,-17%,-1176399.0,,,,,HBB+WI
155,D,2021-01-26 13:13:24,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Rankin Thomas T,Member of a Group,P - Purchase,11.53,26481,400179,+7%,305432.0,,,,,HBB+WI
156,D,2021-01-26 13:11:22,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,S - Sale+OE,11.53,-101994,500806,-17%,-1176399.0,,,,,HBB+WI
157,D,2021-01-26 13:10:33,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Rankin Bruce T,Member of a Group,S - Sale+OE,11.53,-88268,14313,-86%,-1018083.0,,,,,HBB+WI
158,D,2021-01-26 13:09:24,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Williams Clara R,Member of a Group,P - Purchase,11.53,15690,327063,+5%,180968.0,,,,,HBB+WI
159,D,2021-01-26 13:08:04,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Williams David B,Member of a Group,P - Purchase,11.53,15690,327063,+5%,180968.0,,,,,HBB+WI
160,D,2021-01-26 13:07:05,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Rankin Chloe O,Member of a Group,P - Purchase,11.53,26481,375794,+8%,305432.0,,,,,HBB+WI
161,D,2021-01-26 13:06:15,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Rankin Roger F,Member of a Group,P - Purchase,11.53,17652,497033,+4%,203598.0,,,,,HBB+WI
162,D,2021-01-26 13:05:23,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Rankin Alison A,Member of a Group,P - Purchase,11.53,16316,495697,+3%,188189.0,,,,,HBB+WI
163,D,2021-01-26 13:03:52,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Rankin Claiborne R,Member of a Group,P - Purchase,11.53,26481,375794,+8%,305432.0,,,,,HBB+WI
164,D,2021-01-26 13:02:53,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Rankin Corbin,Member of a Group,P - Purchase,11.53,26481,400179,+7%,305432.0,,,,,HBB+WI
165,D,2021-01-26 12:56:20,2021-01-22,HBB,Hamilton Beach Brands Holding Co,"Btr 2020 Gst Trust F/b/o Claiborne R. Rankin, Jr.",Member of a Group,P - Purchase,11.53,8827,10049,+722%,101811.0,,,,,HBB+WI
166,D,2021-01-26 12:52:38,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Btr 2020 Gst Trust F/b/o Thomas P.K. Rankin,Member of a Group,P - Purchase,11.53,8827,10048,+723%,101811.0,,,,,HBB+WI
167,D,2021-01-26 12:51:55,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Btr 2020 Gst Trust F/b/o Matthew M. Rankin,Member of a Group,P - Purchase,11.53,8827,10048,+723%,101811.0,,,,,HBB+WI
168,D,2021-01-26 12:51:10,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Btr 2020 Gst Trust F/b/o Julia R. Kuipers,Member of a Group,P - Purchase,11.53,8827,10049,+722%,101811.0,,,,,HBB+WI
169,D,2021-01-26 12:50:24,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Btr 2020 Gst Trust F/b/o James T. Rankin,Member of a Group,P - Purchase,11.53,8827,10048,+723%,101811.0,,,,,HBB+WI
170,D,2021-01-26 12:49:38,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Btr 2020 Gst Trust F/b/o Helen R. Butler,Member of a Group,P - Purchase,11.53,8827,10049,+722%,101811.0,,,,,HBB+WI
171,D,2021-01-26 12:48:48,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Btr 2020 Gst Trust F/b/o Elisabeth M. Rankin,Member of a Group,P - Purchase,11.53,8826,10048,+722%,101799.0,,,,,HBB+WI
172,D,2021-01-26 12:47:57,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Btr 2020 Gst Trust F/b/o Clara R. Williams,Member of a Group,P - Purchase,11.53,8827,10049,+722%,101811.0,,,,,HBB+WI
173,D,2021-01-26 12:46:26,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Btr 2020 Gst Trust F/b/o Chloe R. Seelbach,Member of a Group,P - Purchase,11.53,8827,10049,+722%,101811.0,,,,,HBB+WI
174,D,2021-01-26 12:45:36,2021-01-22,HBB,Hamilton Beach Brands Holding Co,Btr 2020 Gst Trust F/b/o Anne F. Rankin,Member of a Group,P - Purchase,11.53,8826,10048,+722%,101799.0,,,,,HBB+WI
175,D,2021-01-25 08:51:22,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Rankin Chloe O,Member of a Group,G - Gift,0.0,3666,349313,+1%,0.0,,,,,HBB+WI
176,D,2021-01-25 08:49:32,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Rankin Claiborne R,Member of a Group,G - Gift,0.0,3666,349313,+1%,0.0,,,,,HBB+WI
177,D,2021-01-25 08:47:21,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Rankin Thomas T,Member of a Group,G - Gift,0.0,3663,373698,+1%,0.0,,,,,HBB+WI
178,D,2021-01-25 08:44:44,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Rankin Alfred M Et Al,Member of a Group,G - Gift,0.0,-12217,602800,-2%,-0.0,,,,,HBB+WI
179,D,2021-01-25 08:33:57,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Rankin Corbin,Member of a Group,G - Gift,0.0,3663,373698,+1%,0.0,,,,,HBB+WI
180,D,2021-01-25 08:32:19,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Rankin Alison A,Member of a Group,G - Gift,0.0,2444,479381,+1%,0.0,,,,,HBB+WI
181,D,2021-01-25 08:31:12,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Rankin Roger F,Member of a Group,G - Gift,0.0,2444,479381,+1%,0.0,,,,,HBB+WI
182,D,2021-01-25 08:30:01,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Rankin Bruce T,Member of a Group,G - Gift,0.0,-12217,102581,-11%,-0.0,,,,,HBB+WI
183,D,2021-01-25 08:28:50,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,G - Gift,0.0,-12217,602800,-2%,-0.0,,,,,HBB+WI
184,D,2021-01-25 08:22:03,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Btr 2020 Gst Trust F/b/o Julia R. Kuipers,Member of a Group,G - Gift,0.0,1222,1222,New,0.0,,,,,HBB+WI
185,D,2021-01-25 08:21:15,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Williams David B,Member of a Group,G - Gift,0.0,1222,312595,0%,0.0,,,,,HBB+WI
186,D,2021-01-25 08:20:06,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Williams Clara R,Member of a Group,G - Gift,0.0,1222,312595,0%,0.0,,,,,HBB+WI
187,D,2021-01-25 08:18:41,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Butler John C Jr,Member of a Group,G - Gift,0.0,1222,257433,0%,0.0,,,,,HBB+WI
188,D,2021-01-25 08:15:32,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Butler Helen Rankin,Member of a Group,G - Gift,0.0,1222,257433,0%,0.0,,,,,HBB+WI
189,D,2021-01-25 08:14:10,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Btr 2020 Gst Trust F/b/o Thomas P.K. Rankin,Member of a Group,G - Gift,0.0,1221,1221,New,0.0,,,,,HBB+WI
190,D,2021-01-25 08:12:50,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Btr 2020 Gst Trust F/b/o Matthew M. Rankin,Member of a Group,G - Gift,0.0,1221,1221,New,0.0,,,,,HBB+WI
191,D,2021-01-25 08:07:28,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Btr 2020 Gst Trust F/b/o James T. Rankin,Member of a Group,G - Gift,0.0,1221,1221,New,0.0,,,,,HBB+WI
192,D,2021-01-25 08:06:02,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Btr 2020 Gst Trust F/b/o Helen R. Butler,Member of a Group,G - Gift,0.0,1222,1222,New,0.0,,,,,HBB+WI
193,D,2021-01-25 08:04:30,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Btr 2020 Gst Trust F/b/o Elisabeth M. Rankin,Member of a Group,G - Gift,0.0,1222,1222,New,0.0,,,,,HBB+WI
194,D,2021-01-25 08:02:47,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Btr 2020 Gst Trust F/b/o Clara R. Williams,Member of a Group,G - Gift,0.0,1222,1222,New,0.0,,,,,HBB+WI
195,D,2021-01-25 08:01:27,2020-12-31,HBB,Hamilton Beach Brands Holding Co,"Btr 2020 Gst Trust F/b/o Claiborne R. Rankin, Jr.",Member of a Group,G - Gift,0.0,1222,1222,New,0.0,,,,,HBB+WI
196,D,2021-01-25 08:00:03,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Btr 2020 Gst Trust F/b/o Chloe R. Seelbach,Member of a Group,G - Gift,0.0,1222,1222,New,0.0,,,,,HBB+WI
197,D,2021-01-25 07:56:59,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Btr 2020 Gst Trust F/b/o Anne F. Rankin,Member of a Group,G - Gift,0.0,1222,1222,New,0.0,,,,,HBB+WI
198,,2021-01-05 17:51:31,2021-01-01,FRPH,"Frp Holdings, Inc.",Baker John D II,"CEO, 10%",A - Grant,0.0,6588,1388145,0%,0.0,,,,,HBB+WI
199,D,2021-01-05 17:33:30,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Hrb 2020 Gst Trust F/b/o Griffin B. Butler,Member of a Group,G - Gift,0.0,30127,30127,New,0.0,,,,,HBB+WI
200,D,2021-01-05 17:32:15,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Hrb 2020 Gst Trust F/b/o Clara R. Butler,Member of a Group,G - Gift,0.0,30127,30127,New,0.0,,,,,HBB+WI
201,D,2021-01-05 17:31:07,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Jcb 2020 Gst Trust F/b/o Griffin B. Butler,Member of a Group,G - Gift,0.0,4055,4055,New,0.0,,,,,HBB+WI
202,D,2021-01-05 17:30:02,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Jcb 2020 Gst Trust F/b/o Clara R. Butler,Member of a Group,G - Gift,0.0,4054,4054,New,0.0,,,,,HBB+WI
203,D,2021-01-05 17:28:45,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Crw 2020 Gst Trust F/b/o Margo J.V. Williams,Member of a Group,G - Gift,0.0,30127,30127,New,0.0,,,,,HBB+WI
204,D,2021-01-05 17:27:11,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Crw 2020 Gst Trust F/b/o Helen C. Williams,Member of a Group,G - Gift,0.0,30127,30127,New,0.0,,,,,HBB+WI
205,,2021-01-05 17:25:09,2021-01-01,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,A - Grant,0.0,1889,615017,0%,0.0,,,,,HBB+WI
206,D,2021-01-05 17:23:53,2021-01-01,HBB,Hamilton Beach Brands Holding Co,Butler Helen Rankin,Member of a Group,A - Grant,0.0,1259,256211,0%,0.0,,,,,HBB+WI
207,D,2021-01-05 17:23:53,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Butler Helen Rankin,Member of a Group,G - Gift,0.0,76472,256211,-23%,0.0,,,,,HBB+WI
208,,2021-01-05 17:22:12,2021-01-01,HBB,Hamilton Beach Brands Holding Co,Rankin Corbin,Member of a Group,A - Grant,0.0,1259,370035,0%,0.0,,,,,HBB+WI
209,D,2021-01-05 17:20:07,2021-01-01,HBB,Hamilton Beach Brands Holding Co,Williams David B,Member of a Group,A - Grant,0.0,2103,310529,+1%,0.0,,,,,HBB+WI
210,D,2021-01-05 17:20:07,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Williams David B,Member of a Group,G - Gift,0.0,180762,310529,+139%,0.0,,,,,HBB+WI
211,D,2021-01-05 17:18:18,2021-01-01,HBB,Hamilton Beach Brands Holding Co,Williams Clara R,Member of a Group,A - Grant,0.0,2103,310529,+1%,0.0,,,,,HBB+WI
212,D,2021-01-05 17:18:18,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Williams Clara R,Member of a Group,G - Gift,0.0,180762,310529,-37%,0.0,,,,,HBB+WI
213,,2021-01-05 17:16:14,2021-01-01,HBB,Hamilton Beach Brands Holding Co,Rankin Thomas T,Member of a Group,A - Grant,0.0,1259,370035,0%,0.0,,,,,HBB+WI
214,D,2021-01-05 17:13:11,2021-01-01,HBB,Hamilton Beach Brands Holding Co,Butler John C Jr,Member of a Group,A - Grant,0.0,1259,256211,0%,0.0,,,,,HBB+WI
215,D,2021-01-05 17:13:11,2020-12-31,HBB,Hamilton Beach Brands Holding Co,Butler John C Jr,Member of a Group,G - Gift,0.0,76472,256211,-23%,0.0,,,,,HBB+WI
216,,2021-01-05 17:09:46,2021-01-01,HBB,Hamilton Beach Brands Holding Co,Rankin Alfred M Et Al,Member of a Group,A - Grant,0.0,1889,615017,0%,0.0,,,,,HBB+WI
217,,2021-01-05 17:09:07,2021-01-01,FRPH,"Frp Holdings, Inc.",Baker John D. III,CFO,A - Grant,0.0,4940,112060,+5%,0.0,,,,,HBB+WI
218,,2021-01-05 17:07:29,2021-01-01,HBB,Hamilton Beach Brands Holding Co,Ratner James A,Dir,A - Grant,0.0,1259,33107,+4%,0.0,,,,,HBB+WI
219,,2021-01-05 17:05:36,2021-01-01,HBB,Hamilton Beach Brands Holding Co,Miller Michael Sidney,Dir,A - Grant,0.0,1259,18352,+7%,0.0,,,,,HBB+WI
220,,2021-01-05 17:03:39,2021-01-01,HBB,Hamilton Beach Brands Holding Co,Labarre Dennis W,Dir,A - Grant,0.0,1259,33947,+4%,0.0,,,,,HBB+WI
221,,2021-01-05 16:58:57,2021-01-01,HBB,Hamilton Beach Brands Holding Co,Jumper John P,Dir,A - Grant,0.0,1259,23246,+6%,0.0,,,,,HBB+WI
222,,2021-01-05 16:56:21,2021-01-01,HBB,Hamilton Beach Brands Holding Co,Furlow Paul Dwinelle,Dir,A - Grant,0.0,1259,10401,+14%,0.0,,,,,HBB+WI
223,,2021-01-05 16:55:40,2021-01-01,FRPH,"Frp Holdings, Inc.",Klopfenstein John D,"Controller, CAO",A - Grant,0.0,1976,5713,+53%,0.0,,,,,HBB+WI
224,,2021-01-05 16:54:11,2021-01-01,HBB,Hamilton Beach Brands Holding Co,Belgya Mark R,Dir,A - Grant,0.0,1259,16278,+8%,0.0,,,,,HBB+WI
225,M,2021-01-05 16:37:59,2020-01-01,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,A - Grant,0.0,6588,12639,+109%,0.0,,,,,HBB+WI
226,,2021-01-05 16:27:42,2021-01-01,FRPH,"Frp Holdings, Inc.",Devilliers David H Jr,Pres,A - Grant,0.0,6588,19258,+52%,0.0,,,,,HBB+WI
227,,2021-01-05 16:16:02,2021-01-01,FRPH,"Frp Holdings, Inc.",Milton John D Jr,EVP,A - Grant,0.0,2196,6516,+51%,0.0,,,,,HBB+WI
228,D,2020-12-16 16:26:14,2020-10-27,HBB,Hamilton Beach Brands Holding Co,Rankin Claiborne R,Member of a Group,G - Gift,0.0,-168948,345647,+96%,-0.0,,,,,HBB+WI
229,D,2020-12-16 16:25:24,2020-10-27,HBB,Hamilton Beach Brands Holding Co,Rankin Thomas T,Member of a Group,G - Gift,0.0,-170112,368776,+86%,-0.0,,,,,HBB+WI
230,D,2020-12-16 16:24:29,2020-10-27,HBB,Hamilton Beach Brands Holding Co,Rankin Chloe O,Member of a Group,G - Gift,0.0,-168948,345647,+96%,-0.0,,,,,HBB+WI
231,D,2020-12-16 16:22:32,2020-10-27,HBB,Hamilton Beach Brands Holding Co,Rankin Roger F,Member of a Group,G - Gift,0.0,-170112,476937,+55%,-0.0,,,,,HBB+WI
232,D,2020-12-16 16:21:21,2020-10-27,HBB,Hamilton Beach Brands Holding Co,Rankin Alison A,Member of a Group,G - Gift,0.0,-170112,561993,+43%,-0.0,,,,,HBB+WI
233,D,2020-12-16 16:20:19,2020-10-27,HBB,Hamilton Beach Brands Holding Co,Rankin Corbin,Member of a Group,G - Gift,0.0,-170112,368776,+86%,-0.0,,,,,HBB+WI
234,,2020-12-11 16:47:31,2020-12-09,FRPH,"Frp Holdings, Inc.",Milton John D Jr,EVP,S - Sale,45.04,-2160,4320,-33%,-97280.0,,,,,HBB+WI
235,M,2020-11-20 13:54:50,2020-11-18,FRPH,"Frp Holdings, Inc.",Devilliers David H Jr,Pres,S - Sale,44.37,-2915,12670,-19%,-129327.0,,,,,HBB+WI
236,,2020-11-18 12:52:16,2020-11-16,FRPH,"Frp Holdings, Inc.",Devilliers David H Jr,Pres,S - Sale,44.09,-1500,15585,-9%,-66129.0,,,,,HBB+WI
237,D,2020-11-13 16:16:28,2020-11-11,HBB,Hamilton Beach Brands Holding Co,Taplin Beatrice B,Member of a Group,S - Sale+OE,13.77,-309690,157120,-66%,-4264741.0,,,,,HBB+WI
238,D,2020-11-13 16:15:37,2020-11-11,HBB,Hamilton Beach Brands Holding Co,Taplin Britton T,Dir,P - Purchase,13.8,155595,221441,+236%,2146519.0,,,,,HBB+WI
239,D,2020-11-13 16:14:51,2020-11-11,HBB,Hamilton Beach Brands Holding Co,Taplin Frank F,Member of a Group,P - Purchase,13.8,155595,215140,+261%,2146519.0,,,,,HBB+WI
240,D,2020-11-13 16:14:06,2020-11-11,HBB,Hamilton Beach Brands Holding Co,Taplin Theodore D,Member of a Group,S - Sale+OE,18.87,-1500,38990,-4%,-28298.0,,,,,HBB+WI
241,D,2020-11-13 16:13:12,2020-11-11,HBB,Hamilton Beach Brands Holding Co,Taplin Diahn,Member of a Group,P - Purchase,13.8,155595,221441,+236%,2146519.0,,,,,HBB+WI
242,M,2020-11-12 13:14:10,2020-11-09,FRPH,"Frp Holdings, Inc.",Devilliers David H Jr,Pres,S - Sale,46.48,-3160,17085,-16%,-146883.0,,,,,HBB+WI
243,D,2020-11-09 14:28:19,2020-11-05,FRPH,"Frp Holdings, Inc.",Devilliers David H Jr,Pres,M - OptEx,19.23,12415,20245,+159%,238778.0,,,,,HBB+WI
244,,2020-10-06 15:05:46,2020-10-06,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,S - Sale,43.22,-144,6051,-2%,-6224.0,,,,,HBB+WI
245,,2020-10-02 17:32:52,2020-10-01,HBB,Hamilton Beach Brands Holding Co,Jumper John P,Dir,A - Grant,0.0,1478,21987,+7%,0.0,,,,,HBB+WI
246,,2020-10-02 17:28:10,2020-10-01,HBB,Hamilton Beach Brands Holding Co,Furlow Paul Dwinelle,Dir,A - Grant,0.0,1478,9142,+19%,0.0,,,,,HBB+WI
247,,2020-10-02 17:26:40,2020-10-01,HBB,Hamilton Beach Brands Holding Co,Miller Michael Sidney,Dir,A - Grant,0.0,1478,17093,+9%,0.0,,,,,HBB+WI
248,,2020-10-02 17:25:31,2020-10-01,HBB,Hamilton Beach Brands Holding Co,Belgya Mark R,Dir,A - Grant,0.0,1478,15019,+11%,0.0,,,,,HBB+WI
249,,2020-10-02 17:24:45,2020-10-01,HBB,Hamilton Beach Brands Holding Co,Ratner James A,Dir,A - Grant,0.0,1478,31848,+5%,0.0,,,,,HBB+WI
250,,2020-10-02 17:23:58,2020-10-01,HBB,Hamilton Beach Brands Holding Co,Labarre Dennis W,Dir,A - Grant,0.0,1478,32688,+5%,0.0,,,,,HBB+WI
251,,2020-10-02 17:23:05,2020-10-01,HBB,Hamilton Beach Brands Holding Co,Butler Helen Rankin,Member of a Group,A - Grant,0.0,1478,315206,0%,0.0,,,,,HBB+WI
252,,2020-10-02 17:22:13,2020-10-01,HBB,Hamilton Beach Brands Holding Co,Butler John C Jr,Member of a Group,A - Grant,0.0,1478,315206,0%,0.0,,,,,HBB+WI
253,,2020-10-02 17:21:22,2020-10-01,HBB,Hamilton Beach Brands Holding Co,Williams David B,Member of a Group,A - Grant,0.0,2394,249016,+1%,0.0,,,,,HBB+WI
254,,2020-10-02 17:20:38,2020-10-01,HBB,Hamilton Beach Brands Holding Co,Williams Clara R,Member of a Group,A - Grant,0.0,2394,249016,+1%,0.0,,,,,HBB+WI
255,,2020-10-02 17:19:39,2020-10-01,HBB,Hamilton Beach Brands Holding Co,Rankin Corbin,Member of a Group,A - Grant,0.0,1478,368776,0%,0.0,,,,,HBB+WI
256,,2020-10-02 17:18:50,2020-10-01,HBB,Hamilton Beach Brands Holding Co,Rankin Thomas T,Member of a Group,A - Grant,0.0,1478,368776,0%,0.0,,,,,HBB+WI
257,,2020-10-02 17:17:57,2020-10-01,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,A - Grant,0.0,2217,613128,0%,0.0,,,,,HBB+WI
258,,2020-10-02 17:16:22,2020-10-01,HBB,Hamilton Beach Brands Holding Co,Rankin Alfred M Et Al,Member of a Group,A - Grant,0.0,2217,613128,0%,0.0,,,,,HBB+WI
259,,2020-09-30 15:37:53,2020-09-29,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,S - Sale,41.67,-150,6195,-2%,-6251.0,,,,,HBB+WI
260,,2020-09-16 12:04:51,2020-09-15,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,S - Sale,41.81,-150,6345,-2%,-6272.0,,,,,HBB+WI
261,,2020-09-08 16:15:38,2020-09-08,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,S - Sale,41.42,-150,6495,-2%,-6213.0,,,,,HBB+WI
262,,2020-09-01 16:11:28,2020-09-01,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,S - Sale,41.0,-150,6645,-2%,-6150.0,,,,,HBB+WI
263,M,2020-08-27 15:16:37,2020-08-25,FRPH,"Frp Holdings, Inc.",Baker John D. III,CFO,P - Purchase,40.59,3700,107120,+4%,150170.0,,,,,HBB+WI
264,M,2020-08-26 17:40:57,2020-08-25,FRPH,"Frp Holdings, Inc.",Baker John D II,"CEO, 10%",P - Purchase,40.59,3700,1385257,0%,150170.0,,,,,HBB+WI
265,,2020-08-25 16:12:44,2020-08-25,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,S - Sale,40.43,-150,6795,-2%,-6065.0,,,,,HBB+WI
266,,2020-08-18 14:38:49,2020-08-18,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,S - Sale,42.03,-150,6945,-2%,-6305.0,,,,,HBB+WI
267,,2020-08-11 13:37:03,2020-08-11,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,S - Sale,42.83,-150,7095,-2%,-6425.0,,,,,HBB+WI
268,,2020-08-04 17:24:22,2020-08-04,FPRH,"Frp Holdings, Inc.",Devilliers David H III,VP,S - Sale,40.0,-150,7245,-2%,-6000.0,,,,,HBB+WI
269,,2020-07-28 14:50:12,2020-07-28,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,S - Sale,40.0,-150,7395,-2%,-6000.0,,,,,HBB+WI
270,,2020-07-21 15:23:04,2020-07-21,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,S - Sale,40.7,-150,7545,-2%,-6105.0,,,,,HBB+WI
271,,2020-07-14 14:40:25,2020-07-14,FRPH,"Frp Holdings, Inc.",Devilliers David H III,VP,S - Sale,40.0,-150,7695,-2%,-6000.0,,,,,HBB+WI
272,A,2020-07-14 12:57:38,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Jumper John P,Dir,A - Grant,0.0,2301,20509,+13%,0.0,,,,,HBB+WI
273,A,2020-07-10 17:47:10,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,A - Grant,0.0,3452,610911,+1%,0.0,,,,,HBB+WI
274,A,2020-07-10 17:46:16,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Butler John C Jr,Member of a Group,A - Grant,0.0,2301,313728,+1%,0.0,,,,,HBB+WI
275,A,2020-07-10 17:45:29,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Rankin Corbin,Member of a Group,A - Grant,0.0,2301,367298,+1%,0.0,,,,,HBB+WI
276,A,2020-07-10 17:44:43,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Rankin Thomas T,Member of a Group,A - Grant,0.0,2301,367298,+1%,0.0,,,,,HBB+WI
277,A,2020-07-10 17:43:49,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Williams Clara R,Member of a Group,A - Grant,0.0,3728,246622,+2%,0.0,,,,,HBB+WI
278,A,2020-07-10 17:42:58,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Williams David B,Member of a Group,A - Grant,0.0,3728,246622,+2%,0.0,,,,,HBB+WI
279,A,2020-07-10 17:42:04,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Butler Helen Rankin,Member of a Group,A - Grant,0.0,2301,313728,+1%,0.0,,,,,HBB+WI
280,A,2020-07-10 17:40:43,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Rankin Alfred M Et Al,Member of a Group,A - Grant,0.0,3452,610911,+1%,0.0,,,,,HBB+WI
281,,2020-07-02 14:53:59,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Williams David B,Member of a Group,A - Grant,0.0,3728,81997,+5%,0.0,,,,,HBB+WI
282,,2020-07-02 14:45:23,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Rankin Victoire G,Member of a Group,A - Grant,0.0,3452,382204,+1%,0.0,,,,,HBB+WI
283,,2020-07-02 14:43:48,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Miller Michael Sidney,Dir,A - Grant,0.0,2301,15615,+17%,0.0,,,,,HBB+WI
284,,2020-07-02 14:42:33,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Rankin Thomas T,Member of a Group,A - Grant,0.0,2301,159499,+1%,0.0,,,,,HBB+WI
285,,2020-07-02 14:40:32,2020-07-01,HBB,Hamilton Beach Brands Holding Co,Jumper John P,Dir,A - Grant,0.0,2301,13541,+20%,0.0,,,,,HBB+WI
