,X,FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
834,,2012-11-28 17:15:27,2012-11-27,A,Agilent Technologies Inc,Sullivan William P,CEO,G - Gift,0.0,-16500,368783,-4%,-0.0,1.0,0.0,7.0,22.0,NMG+A
835,,2012-11-28 17:15:27,2012-11-26,A,Agilent Technologies Inc,Sullivan William P,CEO,S - Sale,36.97,-41512,368783,-10%,-1534699.0,1.0,0.0,7.0,22.0,NMG+A
836,D,2012-11-26 15:03:11,2012-11-21,A,Agilent Technologies Inc,Halloran Jean,SVP,A - Grant,0.0,5000,114545,+5%,0.0,2.0,4.0,11.0,27.0,NMG+A
837,D,2012-11-26 14:56:08,2012-11-21,A,Agilent Technologies Inc,Nersesian Ronald S.,"Pres, COO",M - OptEx,18.39,26594,82821,+47%,488951.0,2.0,4.0,11.0,27.0,NMG+A
838,D,2012-11-26 14:56:08,2012-11-21,A,Agilent Technologies Inc,Nersesian Ronald S.,"Pres, COO",S - Sale+OE,36.14,-36833,82821,-31%,-1331145.0,2.0,4.0,11.0,27.0,NMG+A
839,,2012-11-20 15:56:23,2012-11-16,A,Agilent Technologies Inc,Halloran Jean,SVP,F - Tax,35.81,-869,109545,-1%,-31119.0,-3.0,0.0,8.0,24.0,NMG+A
840,,2012-11-20 15:54:58,2012-11-16,A,Agilent Technologies Inc,McMullen Michael R.,SVP,F - Tax,35.81,-2318,103157,-2%,-83008.0,-3.0,0.0,8.0,24.0,NMG+A
841,,2012-11-20 15:53:40,2012-11-16,A,Agilent Technologies Inc,Nersesian Ronald S.,"Pres, COO",F - Tax,35.81,-2335,93060,-2%,-83616.0,-3.0,0.0,8.0,24.0,NMG+A
842,,2012-11-20 15:52:06,2012-11-16,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,F - Tax,35.81,-2306,94681,-2%,-82578.0,-3.0,0.0,8.0,24.0,NMG+A
843,,2012-11-20 15:50:25,2012-11-16,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",F - Tax,35.81,-652,53767,-1%,-23348.0,-3.0,0.0,8.0,24.0,NMG+A
844,,2012-11-20 15:48:27,2012-11-16,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",F - Tax,35.81,-1147,34602,-3%,-41074.0,-3.0,0.0,8.0,24.0,NMG+A
845,,2012-11-15 19:05:57,2012-11-13,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",A - Grant,36.33,8824,35749,+33%,320576.0,0.0,0.0,11.0,28.0,NMG+A
846,,2012-11-15 19:05:57,2012-11-13,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",F - Tax,36.33,-3236,35749,-8%,-117564.0,0.0,0.0,11.0,28.0,NMG+A
847,,2012-11-15 19:05:09,2012-11-13,A,Agilent Technologies Inc,Sullivan William P,CEO,A - Grant,36.33,75643,426795,+22%,2748110.0,0.0,0.0,11.0,28.0,NMG+A
848,,2012-11-15 19:05:09,2012-11-13,A,Agilent Technologies Inc,Sullivan William P,CEO,F - Tax,36.33,-34131,426795,-7%,-1239979.0,0.0,0.0,11.0,28.0,NMG+A
849,,2012-11-15 19:03:48,2012-11-13,A,Agilent Technologies Inc,Sene Guy,SVP,A - Grant,36.33,4853,17839,+37%,176309.0,0.0,0.0,11.0,28.0,NMG+A
850,,2012-11-15 19:03:48,2012-11-13,A,Agilent Technologies Inc,Sene Guy,SVP,F - Tax,36.33,-1780,17839,-9%,-64667.0,0.0,0.0,11.0,28.0,NMG+A
851,,2012-11-15 19:02:31,2012-11-13,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,A - Grant,36.33,15128,96987,+18%,549600.0,0.0,0.0,11.0,28.0,NMG+A
852,,2012-11-15 19:02:31,2012-11-13,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,F - Tax,36.33,-6974,96987,-7%,-253365.0,0.0,0.0,11.0,28.0,NMG+A
853,,2012-11-15 19:01:02,2012-11-13,A,Agilent Technologies Inc,Nersesian Ronald S.,"Pres, COO",A - Grant,36.33,23953,95395,+34%,870212.0,0.0,0.0,11.0,28.0,NMG+A
854,,2012-11-15 19:01:02,2012-11-13,A,Agilent Technologies Inc,Nersesian Ronald S.,"Pres, COO",F - Tax,36.33,-9714,95395,-9%,-352910.0,0.0,0.0,11.0,28.0,NMG+A
855,,2012-11-15 18:59:30,2012-11-13,A,Agilent Technologies Inc,McMullen Michael R.,SVP,A - Grant,36.33,20171,105475,+24%,732812.0,0.0,0.0,11.0,28.0,NMG+A
856,,2012-11-15 18:59:30,2012-11-13,A,Agilent Technologies Inc,McMullen Michael R.,SVP,F - Tax,36.33,-8093,105475,-7%,-294019.0,0.0,0.0,11.0,28.0,NMG+A
857,,2012-11-15 18:48:31,2012-11-13,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",A - Grant,36.33,14185,54419,+35%,515341.0,0.0,0.0,11.0,28.0,NMG+A
858,,2012-11-15 18:48:31,2012-11-13,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",F - Tax,36.33,-454,54419,-1%,-16494.0,0.0,0.0,11.0,28.0,NMG+A
859,,2012-11-15 18:46:48,2012-11-13,A,Agilent Technologies Inc,Halloran Jean,SVP,A - Grant,36.33,11976,110414,+12%,435088.0,0.0,0.0,11.0,28.0,NMG+A
860,,2012-11-15 18:46:48,2012-11-13,A,Agilent Technologies Inc,Halloran Jean,SVP,F - Tax,36.33,-4392,110414,-4%,-159561.0,0.0,0.0,11.0,28.0,NMG+A
861,,2012-11-15 18:45:27,2012-11-13,A,Agilent Technologies Inc,Glaize Solange,"VP, Chief Accounting Officer",A - Grant,36.33,1764,6492,+37%,64086.0,0.0,0.0,11.0,28.0,NMG+A
862,,2012-11-15 18:45:27,2012-11-13,A,Agilent Technologies Inc,Glaize Solange,"VP, Chief Accounting Officer",F - Tax,36.33,-647,6492,-9%,-23506.0,0.0,0.0,11.0,28.0,NMG+A
863,D,2012-10-02 17:01:15,2012-09-28,A,Agilent Technologies Inc,Fields Heidi,Dir,M - OptEx,12.22,10228,46823,+28%,124986.0,0.0,-1.0,-5.0,7.0,NMG+A
864,D,2012-10-02 17:01:15,2012-09-28,A,Agilent Technologies Inc,Fields Heidi,Dir,S - Sale+OE,38.33,-10228,46823,-18%,-392039.0,0.0,-1.0,-5.0,7.0,NMG+A
865,M,2012-09-25 14:20:05,2012-08-16,A,Agilent Technologies Inc,Fields Heidi,Dir,P - Purchase,37.21,1755,46823,+4%,65306.0,-1.0,1.0,-8.0,9.0,NMG+A
866,,2012-09-18 13:06:06,2012-09-14,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",F - Tax,39.73,-845,29752,-3%,-33572.0,0.0,-2.0,-4.0,6.0,NMG+A
867,D,2012-09-18 13:03:34,2012-09-14,A,Agilent Technologies Inc,Herbold Robert J,Dir,M - OptEx,12.22,10228,29010,+54%,124986.0,0.0,-2.0,-4.0,6.0,NMG+A
868,D,2012-09-18 13:03:34,2012-09-14,A,Agilent Technologies Inc,Herbold Robert J,Dir,S - Sale+OE,40.03,-10228,29010,-26%,-409427.0,0.0,-2.0,-4.0,6.0,NMG+A
869,,2012-06-25 17:41:34,2012-06-22,A,Agilent Technologies Inc,Sene Guy,SVP,F - Tax,39.03,-917,14766,-6%,-35791.0,1.0,4.0,-5.0,9.0,NMG+A
870,D,2012-04-03 18:23:30,2012-04-02,A,Agilent Technologies Inc,McMullen Michael R.,SVP,M - OptEx,20.62,5000,92652,+6%,103100.0,-2.0,-6.0,-4.0,-13.0,NMG+A
871,D,2012-04-03 18:23:30,2012-04-02,A,Agilent Technologies Inc,McMullen Michael R.,SVP,S - Sale+OE,44.51,-5000,92652,-5%,-222550.0,-2.0,-6.0,-4.0,-13.0,NMG+A
872,D,2012-03-30 17:11:21,2012-03-28,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",M - OptEx,19.0,600,393198,0%,11400.0,1.0,1.0,-5.0,-13.0,NMG+A
873,D,2012-03-30 17:11:21,2012-03-28,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",S - Sale+OE,44.75,-600,393198,0%,-26850.0,1.0,1.0,-5.0,-13.0,NMG+A
874,,2012-03-30 12:01:10,2012-03-22,A,Agilent Technologies Inc,Rand A Barry,Dir,A - Grant,43.71,5711,41667,+16%,249624.0,0.0,1.0,-5.0,-13.0,NMG+A
875,,2012-03-29 14:06:13,2012-03-27,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,F - Tax,45.67,-1835,88833,-2%,-83804.0,0.0,-2.0,-4.0,-14.0,NMG+A
876,,2012-03-29 13:44:32,2012-03-27,A,Agilent Technologies Inc,Nersesian Ronald S.,"Exec. VP, COO",F - Tax,45.67,-1835,80674,-2%,-83804.0,0.0,-2.0,-4.0,-14.0,NMG+A
877,,2012-03-28 16:32:59,2012-03-27,A,Agilent Technologies Inc,McMullen Michael R.,SVP,F - Tax,45.67,-1818,92652,-2%,-83028.0,0.0,1.0,-5.0,-13.0,NMG+A
878,,2012-03-28 16:32:59,2012-03-26,A,Agilent Technologies Inc,McMullen Michael R.,SVP,S - Sale,44.77,-3055,92652,-3%,-136772.0,0.0,1.0,-5.0,-13.0,NMG+A
879,,2012-03-26 16:47:28,2012-03-22,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,43.71,6346,44745,+17%,277364.0,1.0,-1.0,-12.0,-13.0,NMG+A
880,,2012-03-26 16:44:31,2012-03-22,A,Agilent Technologies Inc,Lawrence David M,Dir,A - Grant,43.71,4079,36580,+13%,178293.0,1.0,-1.0,-12.0,-13.0,NMG+A
881,,2012-03-26 16:42:46,2012-03-22,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,A - Grant,43.71,4079,25500,+19%,178293.0,1.0,-1.0,-12.0,-13.0,NMG+A
882,M,2012-03-26 16:42:46,2012-03-22,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,F - Tax,43.66,-2749,25500,-10%,-120022.0,1.0,-1.0,-12.0,-13.0,NMG+A
883,,2012-03-26 16:41:02,2012-03-22,A,Agilent Technologies Inc,Fields Heidi,Dir,A - Grant,43.71,4079,44879,+10%,178293.0,1.0,-1.0,-12.0,-13.0,NMG+A
884,,2012-03-26 16:37:47,2012-03-22,A,Agilent Technologies Inc,Yamada Tadataka,Dir,A - Grant,43.71,4079,8175,+100%,178293.0,1.0,-1.0,-12.0,-13.0,NMG+A
885,,2012-03-26 16:34:48,2012-03-22,A,Agilent Technologies Inc,Herbold Robert J,Dir,A - Grant,43.71,4079,29010,+16%,178293.0,1.0,-1.0,-12.0,-13.0,NMG+A
886,,2012-03-26 16:31:56,2012-03-22,A,Agilent Technologies Inc,Cullen James,Dir,A - Grant,43.71,4079,67918,+6%,178293.0,1.0,-1.0,-12.0,-13.0,NMG+A
887,D,2012-03-13 14:29:03,2012-03-09,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,19.0,13192,90668,+17%,250648.0,3.0,4.0,-2.0,-12.0,NMG+A
888,D,2012-03-13 14:29:03,2012-03-09,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,45.0,-13192,90668,-13%,-593640.0,3.0,4.0,-2.0,-12.0,NMG+A
889,D,2012-02-21 17:39:31,2012-02-17,A,Agilent Technologies Inc,Rand A Barry,Dir,M - OptEx,30.81,4789,35956,+15%,147549.0,0.0,2.0,5.0,-12.0,NMG+A
890,D,2012-02-21 17:39:31,2012-02-17,A,Agilent Technologies Inc,Rand A Barry,Dir,S - Sale+OE,43.1,-4789,35956,-12%,-206406.0,0.0,2.0,5.0,-12.0,NMG+A
891,D,2012-01-25 14:24:19,2012-01-23,A,Agilent Technologies Inc,Lawrence David M,Dir,M - OptEx,30.81,4789,32501,+17%,147549.0,3.0,0.0,2.0,-16.0,NMG+A
892,D,2012-01-25 14:24:19,2012-01-23,A,Agilent Technologies Inc,Lawrence David M,Dir,S - Sale+OE,40.85,-4789,32501,-13%,-195631.0,3.0,0.0,2.0,-16.0,NMG+A
893,D,2012-01-03 17:19:27,2011-12-30,A,Agilent Technologies Inc,Fields Heidi,Dir,M - OptEx,30.81,4789,40800,+13%,147549.0,-1.0,5.0,22.0,8.0,NMG+A
894,D,2012-01-03 17:19:27,2011-12-30,A,Agilent Technologies Inc,Fields Heidi,Dir,S - Sale+OE,35.44,-4789,40800,-11%,-169722.0,-1.0,5.0,22.0,8.0,NMG+A
895,D,2011-12-27 12:03:38,2011-12-22,A,Agilent Technologies Inc,Herbold Robert J,Dir,M - OptEx,30.81,3592,24931,+17%,110670.0,0.0,3.0,21.0,8.0,NMG+A
896,D,2011-12-27 12:03:38,2011-12-22,A,Agilent Technologies Inc,Herbold Robert J,Dir,S - Sale+OE,34.81,-3592,24931,-13%,-125038.0,0.0,3.0,21.0,8.0,NMG+A
897,D,2011-12-14 14:50:16,2011-12-12,A,Agilent Technologies Inc,Cullen James,Dir,M - OptEx,30.81,4789,63839,+8%,147549.0,-1.0,4.0,18.0,19.0,NMG+A
898,D,2011-12-14 14:50:16,2011-12-12,A,Agilent Technologies Inc,Cullen James,Dir,S - Sale+OE,33.48,-4789,63839,-7%,-160336.0,-1.0,4.0,18.0,19.0,NMG+A
899,D,2011-11-22 15:42:56,2011-11-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,19.0,2400,90668,+3%,45600.0,-1.0,-2.0,-4.0,14.0,NMG+A
900,D,2011-11-22 15:42:56,2011-11-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,35.85,-2400,90668,-3%,-86040.0,-1.0,-2.0,-4.0,14.0,NMG+A
901,D,2011-11-18 19:43:08,2011-11-16,A,Agilent Technologies Inc,Nersesian Ronald S.,"Exec. VP, COO",A - Grant,38.58,28767,82509,+54%,1109831.0,-3.0,-8.0,-10.0,9.0,NMG+A
902,DM,2011-11-18 19:43:08,2011-11-16,A,Agilent Technologies Inc,Nersesian Ronald S.,"Exec. VP, COO",F - Tax,38.28,-10590,82509,-11%,-405363.0,-3.0,-8.0,-10.0,9.0,NMG+A
903,D,2011-11-18 19:43:08,2011-11-18,A,Agilent Technologies Inc,Nersesian Ronald S.,"Exec. VP, COO",M - OptEx,19.0,20739,82509,+34%,394041.0,-3.0,-8.0,-10.0,9.0,NMG+A
904,DM,2011-11-18 19:43:08,2011-11-18,A,Agilent Technologies Inc,Nersesian Ronald S.,"Exec. VP, COO",S - Sale+OE,37.53,-29982,82509,-27%,-1125089.0,-3.0,-8.0,-10.0,9.0,NMG+A
905,DM,2011-11-18 18:56:43,2011-11-16,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,A - Grant,14.19,39552,90668,+77%,561416.0,-3.0,-8.0,-10.0,9.0,NMG+A
906,DM,2011-11-18 18:56:43,2011-11-16,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,F - Tax,38.23,-9127,90668,-9%,-348921.0,-3.0,-8.0,-10.0,9.0,NMG+A
907,DM,2011-11-18 18:55:17,2011-11-16,A,Agilent Technologies Inc,McMullen Michael R.,SVP,A - Grant,17.03,44749,97525,+85%,761916.0,-3.0,-8.0,-10.0,9.0,NMG+A
908,DM,2011-11-18 18:55:17,2011-11-16,A,Agilent Technologies Inc,McMullen Michael R.,SVP,F - Tax,38.3,-11471,97525,-11%,-439376.0,-3.0,-8.0,-10.0,9.0,NMG+A
909,D,2011-11-18 18:53:57,2011-11-16,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",A - Grant,38.58,124740,393198,+46%,4812469.0,-3.0,-8.0,-10.0,9.0,NMG+A
910,D,2011-11-18 18:53:57,2011-11-16,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",F - Tax,38.58,-58228,393198,-13%,-2246436.0,-3.0,-8.0,-10.0,9.0,NMG+A
911,D,2011-11-18 18:52:27,2011-11-16,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",A - Grant,38.58,8835,39748,+29%,340854.0,-3.0,-8.0,-10.0,9.0,NMG+A
912,DM,2011-11-18 18:52:27,2011-11-16,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",F - Tax,37.63,-934,39748,-2%,-35142.0,-3.0,-8.0,-10.0,9.0,NMG+A
913,D,2011-11-18 18:48:05,2011-11-16,A,Agilent Technologies Inc,Halloran Jean,SVP,A - Grant,38.58,19334,101783,+23%,745906.0,-3.0,-8.0,-10.0,9.0,NMG+A
914,DM,2011-11-18 18:48:05,2011-11-16,A,Agilent Technologies Inc,Halloran Jean,SVP,F - Tax,38.43,-10140,101783,-9%,-389674.0,-3.0,-8.0,-10.0,9.0,NMG+A
915,D,2011-11-18 18:46:30,2011-11-16,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",A - Grant,38.58,6236,30254,+26%,240585.0,-3.0,-8.0,-10.0,9.0,NMG+A
916,DM,2011-11-18 18:46:30,2011-11-16,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",F - Tax,38.12,-4369,30254,-13%,-166557.0,-3.0,-8.0,-10.0,9.0,NMG+A
917,D,2011-10-24 17:30:50,2011-10-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,19.0,2400,60243,+4%,45600.0,-4.0,10.0,-5.0,7.0,NMG+A
918,D,2011-10-24 17:30:50,2011-10-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,35.0,-2400,60243,-4%,-84000.0,-4.0,10.0,-5.0,7.0,NMG+A
919,D,2011-09-22 15:56:56,2011-09-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,19.0,2400,60243,+4%,45600.0,-3.0,-2.0,5.0,36.0,NMG+A
920,D,2011-09-22 15:56:56,2011-09-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,35.1,-2400,60243,-4%,-84240.0,-3.0,-2.0,5.0,36.0,NMG+A
921,,2011-09-19 17:25:28,2011-09-16,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,F - Tax,36.36,-1751,60243,-3%,-63666.0,0.0,-9.0,-5.0,29.0,NMG+A
922,,2011-09-16 14:03:19,2011-09-15,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",F - Tax,37.04,-1075,28030,-4%,-39818.0,-2.0,-16.0,-10.0,23.0,NMG+A
923,D,2011-08-31 10:31:52,2011-08-29,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,19.0,2400,61994,+4%,45600.0,1.0,-3.0,-11.0,21.0,NMG+A
924,D,2011-08-31 10:31:52,2011-08-29,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,35.29,-2400,61994,-4%,-84696.0,1.0,-3.0,-11.0,21.0,NMG+A
925,D,2011-07-22 16:53:39,2011-07-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,19.0,2400,61994,+4%,45600.0,-1.0,-10.0,-34.0,-13.0,NMG+A
926,D,2011-07-22 16:53:39,2011-07-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,47.02,-2400,61994,-4%,-112848.0,-1.0,-10.0,-34.0,-13.0,NMG+A
927,D,2011-07-06 16:51:09,2011-07-05,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",M - OptEx,23.88,43244,29105,-306%,1032611.0,1.0,-7.0,-24.0,-30.0,NMG+A
928,D,2011-07-06 16:51:09,2011-07-05,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",S - Sale+OE,51.46,-43244,29105,-60%,-2225207.0,1.0,-7.0,-24.0,-30.0,NMG+A
929,,2011-07-05 10:43:46,2011-07-01,A,Agilent Technologies Inc,Halloran Jean,SVP,S - Sale,52.0,-6640,92344,-7%,-345280.0,-1.0,-6.0,-25.0,-33.0,NMG+A
930,D,2011-06-23 14:23:46,2011-06-21,A,Agilent Technologies Inc,Cullen James,Dir,M - OptEx,12.22,13638,63839,+27%,166656.0,1.0,3.0,-4.0,-29.0,NMG+A
931,D,2011-06-23 14:23:46,2011-06-21,A,Agilent Technologies Inc,Cullen James,Dir,S - Sale+OE,49.91,-13638,63839,-18%,-680700.0,1.0,3.0,-4.0,-29.0,NMG+A
932,D,2011-06-23 14:09:48,2011-06-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,26.32,28653,61994,+86%,754168.0,1.0,3.0,-4.0,-29.0,NMG+A
933,D,2011-06-23 14:09:48,2011-06-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,49.89,-28653,61994,-32%,-1429602.0,1.0,3.0,-4.0,-29.0,NMG+A
934,D,2011-05-31 17:48:08,2011-05-27,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",M - OptEx,32.17,338673,326667,-2821%,10895835.0,-4.0,-6.0,1.0,-32.0,NMG+A
935,D,2011-05-31 17:48:08,2011-05-27,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",S - Sale+OE,49.34,-338673,326667,-51%,-16711520.0,-4.0,-6.0,1.0,-32.0,NMG+A
936,D,2011-05-26 19:49:09,2011-05-25,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,M - OptEx,29.46,28206,73488,+62%,830949.0,0.0,-2.0,-2.0,-28.0,NMG+A
937,D,2011-05-26 19:49:09,2011-05-25,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,S - Sale+OE,48.86,-28206,73488,-28%,-1378202.0,0.0,-2.0,-2.0,-28.0,NMG+A
938,D,2011-05-25 16:42:26,2011-05-23,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,19.0,2400,61994,+4%,45600.0,1.0,-2.0,1.0,-27.0,NMG+A
939,D,2011-05-25 16:42:26,2011-05-23,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,49.74,-2400,61994,-4%,-119376.0,1.0,-2.0,1.0,-27.0,NMG+A
940,D,2011-05-25 16:32:26,2011-05-23,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",M - OptEx,28.01,360011,326667,-1080%,10083460.0,1.0,-2.0,1.0,-27.0,NMG+A
941,D,2011-05-25 16:32:26,2011-05-23,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",S - Sale+OE,48.93,-360011,326667,-52%,-17614520.0,1.0,-2.0,1.0,-27.0,NMG+A
942,D,2011-05-18 13:22:48,2011-05-16,A,Agilent Technologies Inc,McMullen Michael R.,SVP,M - OptEx,21.24,10550,63831,+20%,224062.0,1.0,-5.0,-8.0,-27.0,NMG+A
943,D,2011-05-18 13:22:48,2011-05-16,A,Agilent Technologies Inc,McMullen Michael R.,SVP,S - Sale+OE,52.35,-10550,63831,-14%,-552261.0,1.0,-5.0,-8.0,-27.0,NMG+A
944,D,2011-05-18 13:20:00,2011-05-16,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",M - OptEx,21.72,5802,31771,+22%,126019.0,1.0,-5.0,-8.0,-27.0,NMG+A
945,D,2011-05-18 13:20:00,2011-05-16,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",S - Sale+OE,52.09,-5802,31771,-15%,-302226.0,1.0,-5.0,-8.0,-27.0,NMG+A
946,D,2011-05-18 13:16:35,2011-05-16,A,Agilent Technologies Inc,Halloran Jean,SVP,M - OptEx,23.73,41687,98984,+73%,989141.0,1.0,-5.0,-8.0,-27.0,NMG+A
947,D,2011-05-18 13:16:35,2011-05-16,A,Agilent Technologies Inc,Halloran Jean,SVP,S - Sale+OE,52.25,-41687,98984,-30%,-2178312.0,1.0,-5.0,-8.0,-27.0,NMG+A
948,D,2011-04-22 15:25:46,2011-04-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,19.0,2400,61994,+4%,45600.0,-2.0,1.0,0.0,-32.0,NMG+A
949,D,2011-04-22 15:25:46,2011-04-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,48.86,-2400,61994,-4%,-117264.0,-2.0,1.0,0.0,-32.0,NMG+A
950,D,2011-03-29 14:38:10,2011-03-25,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,F - Tax,44.04,-1834,73424,-2%,-80769.0,1.0,2.0,14.0,-26.0,NMG+A
951,D,2011-03-29 14:38:10,2011-03-28,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,M - OptEx,16.21,5855,73424,+9%,94910.0,1.0,2.0,14.0,-26.0,NMG+A
952,D,2011-03-29 14:38:10,2011-03-28,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,S - Sale+OE,44.39,-5855,73424,-7%,-259927.0,1.0,2.0,14.0,-26.0,NMG+A
953,,2011-03-29 14:32:14,2011-03-25,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,F - Tax,44.04,-1834,61994,-3%,-80769.0,1.0,2.0,14.0,-26.0,NMG+A
954,,2011-03-29 14:28:38,2011-03-25,A,Agilent Technologies Inc,McMullen Michael R.,SVP,F - Tax,44.04,-1670,63528,-3%,-73547.0,1.0,2.0,14.0,-26.0,NMG+A
955,D,2011-03-23 14:13:27,2011-03-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,M - OptEx,19.0,2400,63828,+4%,45600.0,1.0,3.0,13.0,-19.0,NMG+A
956,D,2011-03-23 14:13:27,2011-03-21,A,Agilent Technologies Inc,Roelofs Nicolas H Phd,SVP,S - Sale+OE,43.59,-2400,63828,-4%,-104616.0,1.0,3.0,13.0,-19.0,NMG+A
957,D,2011-03-08 12:09:17,2011-03-04,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,M - OptEx,35.8,31512,75258,+72%,1128130.0,0.0,-2.0,-1.0,-25.0,NMG+A
958,D,2011-03-08 12:09:17,2011-03-04,A,Agilent Technologies Inc,Nersesian Ronald S.,SVP,S - Sale+OE,46.0,-31512,75258,-30%,-1449552.0,0.0,-2.0,-1.0,-25.0,NMG+A
959,,2011-03-04 16:02:47,2011-03-02,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,41.46,5721,38400,+18%,237187.0,-2.0,-4.0,-4.0,-23.0,NMG+A
960,,2011-03-04 15:59:35,2011-03-02,A,Agilent Technologies Inc,Yamada Tadataka,Dir,A - Grant,41.46,3619,4096,+759%,150044.0,9.0,5.0,5.0,-14.0,NMG+A
961,,2011-03-04 15:57:01,2011-03-02,A,Agilent Technologies Inc,Rand A Barry,Dir,A - Grant,41.46,3619,35956,+11%,150044.0,9.0,5.0,5.0,-14.0,NMG+A
962,,2011-03-04 15:54:37,2011-03-02,A,Agilent Technologies Inc,Lawrence David M,Dir,A - Grant,41.46,3619,32501,+13%,150044.0,9.0,5.0,5.0,-14.0,NMG+A
963,,2011-03-04 15:48:01,2011-03-02,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,A - Grant,41.46,3619,24170,+18%,150044.0,9.0,5.0,5.0,-14.0,NMG+A
964,M,2011-03-04 15:48:01,2011-03-02,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,F - Tax,41.99,-1787,24170,-7%,-75042.0,9.0,5.0,5.0,-14.0,NMG+A
965,,2011-03-04 15:44:55,2011-03-02,A,Agilent Technologies Inc,Herbold Robert J,Dir,A - Grant,41.46,3619,24931,+17%,150044.0,9.0,5.0,5.0,-14.0,NMG+A
